"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"GO:0005539","GO:0005539","glycosaminoglycan binding","4/19","232/18369",8.2793283603682e-05,0.00586305236203534,0.00285438075520141,"2335/57214/351/4057",4,"Downres_DEq_MS_X1H_vs_X3H"
"GO:1901681","GO:1901681","sulfur compound binding","4/19","269/18369",0.000146576309050883,0.00586305236203534,0.00285438075520141,"2335/2495/351/4057",4,"Downres_DEq_MS_X1H_vs_X3H"
"GO:0008201","GO:0008201","heparin binding","3/19","168/18369",0.000653791055323716,0.0174344281419658,0.00848781370069386,"2335/351/4057",3,"Downres_DEq_MS_X1H_vs_X3H"
"GO:0016504","GO:0016504","peptidase activator activity","2/19","50/18369",0.00120547679148568,0.0241095358297137,0.0117375371802554,"2335/351",2,"Downres_DEq_MS_X1H_vs_X3H"
"GO:0061134","GO:0061134","peptidase regulator activity","3/19","230/18369",0.00161885762122124,0.0259017219395399,0.0126100488389865,"2335/351/4057",3,"Downres_DEq_MS_X1H_vs_X3H"
"GO:0008017","GO:0008017","microtubule binding","3/19","268/18369",0.00250297108388644,0.0291399005776806,0.0141865305443971,"3833/84557/3832",3,"Downres_DEq_MS_X1H_vs_X3H"
"GO:0003777","GO:0003777","microtubule motor activity","2/19","73/18369",0.00254974130054705,0.0291399005776806,0.0141865305443971,"3833/3832",2,"Downres_DEq_MS_X1H_vs_X3H"
"GO:0038024","GO:0038024","cargo receptor activity","2/19","83/18369",0.00328140315485924,0.0328140315485924,0.0159752522012884,"51293/84171",2,"Downres_DEq_MS_X1H_vs_X3H"
"GO:0044389","GO:0044389","ubiquitin-like protein ligase binding","3/19","320/18369",0.00412613436432533,0.0366767499051141,0.0178557861380161,"84557/6790/11065",3,"Downres_DEq_MS_X1H_vs_X3H"
"GO:0004857","GO:0004857","enzyme inhibitor activity","3/19","359/18369",0.00568537137076608,0.0424512988796565,0.0206670797177275,"351/4057/81848",3,"Downres_DEq_MS_X1H_vs_X3H"
"GO:0003774","GO:0003774","cytoskeletal motor activity","2/19","115/18369",0.0061975958655702,0.0424512988796565,0.0206670797177275,"3833/3832",2,"Downres_DEq_MS_X1H_vs_X3H"
"GO:0015631","GO:0015631","tubulin binding","3/19","374/18369",0.00636769483194848,0.0424512988796565,0.0206670797177275,"3833/84557/3832",3,"Downres_DEq_MS_X1H_vs_X3H"
