"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"hsa00640","hsa00640","Propanoate metabolism","6/99","32/8840",1.21273699955523e-06,0.000240121925911935,0.000211909833606493,"4329/55902/593/35/84693/1629",6,"Upres_DEq_MS_X1H_vs_X5H"
"hsa00280","hsa00280","Valine, leucine and isoleucine degradation","6/99","48/8840",1.42123031788037e-05,0.0010312007923398,0.00091004429308031,"4329/3155/593/35/84693/1629",6,"Upres_DEq_MS_X1H_vs_X5H"
"hsa04142","hsa04142","Lysosome","9/99","132/8840",1.56242544293909e-05,0.0010312007923398,0.00091004429308031,"1200/2548/1512/2517/4669/138050/2588/2990/285362",9,"Upres_DEq_MS_X1H_vs_X5H"
"hsa00630","hsa00630","Glyoxylate and dicarboxylate metabolism","5/99","31/8840",2.14646826499375e-05,0.0010625017911719,0.000937667715760426,"125061/55902/112817/84693/132158",5,"Upres_DEq_MS_X1H_vs_X5H"
"hsa00983","hsa00983","Drug metabolism - other enzymes","7/99","81/8840",3.15262872078511e-05,0.0012484409734309,0.00110176077400069,"8824/2952/4259/54658/2938/54578/2990",7,"Upres_DEq_MS_X1H_vs_X5H"
"hsa00531","hsa00531","Glycosaminoglycan degradation","4/99","19/8840",5.04204763285756e-05,0.001663875718843,0.00146838580184975,"4669/138050/2588/2990",4,"Upres_DEq_MS_X1H_vs_X5H"
"hsa00785","hsa00785","Lipoic acid metabolism","4/99","20/8840",6.24857226978369e-05,0.00176745329916739,0.00155979398012646,"593/1629/387787/55526",4,"Upres_DEq_MS_X1H_vs_X5H"
"hsa00982","hsa00982","Drug metabolism - cytochrome P450","6/99","73/8840",0.000157373395979096,0.00389499155048262,0.00343736628059604,"2952/2330/4259/54658/2938/54578",6,"Upres_DEq_MS_X1H_vs_X5H"
"hsa00650","hsa00650","Butanoate metabolism","4/99","27/8840",0.000213128106974582,0.00468881835344081,0.00413792581962347,"622/3155/35/6296",4,"Upres_DEq_MS_X1H_vs_X5H"
"hsa00980","hsa00980","Metabolism of xenobiotics by cytochrome P450","6/99","79/8840",0.000243463553884284,0.00482057836690882,0.00425420525734643,"2952/4259/54658/8574/2938/54578",6,"Upres_DEq_MS_X1H_vs_X5H"
"hsa01200","hsa01200","Carbon metabolism","7/99","116/8840",0.000307381319275286,0.00526218481753404,0.00464392705853616,"9563/4329/55902/35/84693/113675/132158",7,"Upres_DEq_MS_X1H_vs_X5H"
"hsa04146","hsa04146","Peroxisome","6/99","83/8840",0.00031892029197176,0.00526218481753404,0.00464392705853616,"55825/8309/3155/23600/10654/390916",6,"Upres_DEq_MS_X1H_vs_X5H"
"hsa00040","hsa00040","Pentose and glucuronate interconversions","4/99","36/8840",0.000662226019425562,0.0100862116804816,0.0089011756457201,"51084/54658/54578/2990",4,"Upres_DEq_MS_X1H_vs_X5H"
"hsa00120","hsa00120","Primary bile acid biosynthesis","3/99","17/8840",0.000826687753292607,0.0116917267965669,0.0103180576726746,"8309/6718/23600",3,"Upres_DEq_MS_X1H_vs_X5H"
"hsa00260","hsa00260","Glycine, serine and threonine metabolism","4/99","41/8840",0.00109082996485921,0.014294448508275,0.0126149837978397,"55349/113675/23464/132158",4,"Upres_DEq_MS_X1H_vs_X5H"
"hsa05204","hsa05204","Chemical carcinogenesis - DNA adducts","5/99","71/8840",0.00115510695016364,0.014294448508275,0.0126149837978397,"2952/4259/54658/2938/54578",5,"Upres_DEq_MS_X1H_vs_X5H"
"hsa01240","hsa01240","Biosynthesis of cofactors","7/99","153/8840",0.00159620731962465,0.0185911205462166,0.0164068368456776,"125061/54658/54578/9249/2990/387787/23498",7,"Upres_DEq_MS_X1H_vs_X5H"
"hsa00053","hsa00053","Ascorbate and aldarate metabolism","3/99","30/8840",0.0044422799988828,0.0488650799877108,0.0431238877084529,"54658/54578/2990",3,"Upres_DEq_MS_X1H_vs_X5H"
