"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"hsa05131","hsa05131","Shigellosis","51/727","249/8840",6.03570457908844e-10,1.99178251109919e-07,1.31514826091717e-07,"7414/823/826/831/1399/57521/54874/5970/5216/2475/664/5603/8737/7334/7336/4790/81/1398/10616/375/7321/29108/23048/55072/23236/6198/5335/84335/5829/1432/5291/8717/472/7335/5580/5296/4615/11146/8915/5747/2932/2931/10454/7322/5217/9474/8976/5595/6199/5289/8678",51,"Upres_DEq_MS_X1H_vs_X3H"
"hsa04140","hsa04140","Autophagy - animal","37/727","169/8840",2.32112516861454e-08,3.82985652821399e-06,2.52880478896426e-06,"57521/2475/664/5170/5562/26003/57448/6198/3476/10133/84335/10652/9342/3480/5291/64422/57617/5580/5296/23339/64223/64798/3265/9474/10010/1514/5595/6199/572/3667/5289/1613/7249/8678/55626/10533/27072",37,"Upres_DEq_MS_X1H_vs_X3H"
"hsa01240","hsa01240","Biosynthesis of cofactors","34/727","153/8840",5.87572565215923e-08,6.46329821737516e-06,4.26763231577881e-06,"23475/54658/51727/210/6697/4351/7360/2937/55163/8942/8566/10327/79717/203/79799/54578/57026/8836/84274/80025/80347/9249/4830/159/79001/10243/27430/5373/4831/10229/10941/4832/80308/10201",34,"Upres_DEq_MS_X1H_vs_X3H"
"hsa00230","hsa00230","Purine metabolism","30/727","128/8840",1.01741236195444e-07,8.39365198612412e-06,5.54221997169918e-06,"271/3251/11164/353/957/203/3704/5198/471/55276/5167/4830/4860/159/2272/9061/1633/100/2987/51020/22978/4831/53343/58497/5634/5147/4832/131870/10201/5631",30,"Upres_DEq_MS_X1H_vs_X3H"
"hsa01200","hsa01200","Carbon metabolism","28/727","116/8840",1.40042407760222e-07,9.24279891217464e-06,6.10290071712967e-06,"26007/55902/7167/2821/5223/25796/2805/4190/39/128/2539/4329/35/5091/5230/5723/5226/3417/226/7086/5211/283871/2098/84693/2023/6120/5634/5631",28,"Upres_DEq_MS_X1H_vs_X3H"
"hsa00520","hsa00520","Amino sugar and nucleotide sugar metabolism","17/727","50/8840",2.21274296192494e-07,1.21700862905872e-05,8.03575075646425e-06,"2821/1727/4351/7360/51706/3073/64841/2584/55276/7264/5238/2592/55577/5373/2585/2582/10007",17,"Upres_DEq_MS_X1H_vs_X3H"
"hsa00030","hsa00030","Pentose phosphate pathway","13/727","31/8840",3.62125228956796e-07,1.65788280161514e-05,1.09467859628177e-05,"2821/25796/2539/5226/23729/55276/226/7086/5211/51071/6120/5634/5631",13,"Upres_DEq_MS_X1H_vs_X3H"
"hsa05132","hsa05132","Salmonella infection","45/727","251/8840",4.01910982209732e-07,1.65788280161514e-05,1.09467859628177e-05,"79026/7295/10540/23265/79792/5970/5216/10640/1781/5603/8737/841/4790/375/836/29108/4646/10787/23191/1432/51143/1783/5291/8717/83658/55860/840/57617/4615/23339/6993/60412/3265/10454/302/5217/10671/8976/5595/29109/6416/5289/84516/5606/27072",45,"Upres_DEq_MS_X1H_vs_X3H"
"hsa04146","hsa04146","Peroxisome","22/727","83/8840",5.50559574147186e-07,1.75805232850537e-05,1.1608192408313e-05,"8309/55825/6648/26063/2053/25824/3155/6647/5052/373156/10901/4598/3417/10654/30/390916/8799/8540/54677/570/5830/5824",22,"Upres_DEq_MS_X1H_vs_X3H"
"hsa00900","hsa00900","Terpenoid backbone biosynthesis","11/727","23/8840",5.82267588829082e-07,1.75805232850537e-05,1.1608192408313e-05,"3422/39/4597/2224/4598/3156/2339/10654/3157/9453/2342",11,"Upres_DEq_MS_X1H_vs_X3H"
"hsa04910","hsa04910","Insulin signaling pathway","30/727","138/8840",5.86017442835123e-07,1.75805232850537e-05,1.1608192408313e-05,"2319/1399/5573/57521/23265/2475/5571/2885/5170/5562/801/31/1398/6198/5261/5291/6654/5296/9322/3265/2932/9470/5595/810/6199/572/3667/92579/90673/7249",30,"Upres_DEq_MS_X1H_vs_X3H"
"hsa01232","hsa01232","Nucleotide metabolism","22/727","85/8840",8.59125649219288e-07,2.36259553535304e-05,1.5599913104245e-05,"51727/271/3251/353/957/203/3704/5167/4830/4860/159/1633/100/2987/51020/22978/4831/1635/4832/131870/10201/54963",22,"Upres_DEq_MS_X1H_vs_X3H"
"hsa04722","hsa04722","Neurotrophin signaling pathway","27/727","120/8840",1.05186475466601e-06,2.5142685766365e-05,1.66013906017147e-05,"396/1399/5970/2885/5170/5603/4790/801/1398/6272/817/5335/1432/6195/818/5291/9500/6654/5580/5663/5296/3265/2932/5595/810/572/3667",27,"Upres_DEq_MS_X1H_vs_X3H"
"hsa04012","hsa04012","ErbB signaling pathway","22/727","86/8840",1.06665939614882e-06,2.5142685766365e-05,1.66013906017147e-05,"1399/2475/2885/5062/2065/1398/817/6198/5335/8440/818/5291/6654/5296/5747/1027/3265/2932/5595/6199/572/6416",22,"Upres_DEq_MS_X1H_vs_X3H"
"hsa00100","hsa00100","Steroid biosynthesis","10/727","20/8840",1.14947285328555e-06,2.5288402772282e-05,1.66976056582532e-05,"4047/1595/6307/50814/6713/1717/1718/3988/51478/8435",10,"Upres_DEq_MS_X1H_vs_X3H"
"hsa01230","hsa01230","Biosynthesis of amino acids","20/727","75/8840",1.62230126340556e-06,3.34599635577397e-05,2.20931816792731e-05,"7167/95/5223/2805/5091/5230/5053/435/5723/3417/226/7086/5211/4548/27430/1491/2023/6120/5634/5631",20,"Upres_DEq_MS_X1H_vs_X3H"
"hsa05417","hsa05417","Lipid and atherosclerosis","39/727","216/8840",2.00899010949823e-06,3.89980433020245e-05,2.57499041898535e-05,"3383/6648/30001/5970/5170/637/5603/337/9138/841/4790/801/836/29108/6774/817/23236/5335/1432/839/818/5291/840/5296/4615/5747/3265/2932/7410/10454/10010/5595/810/572/6416/317/5606/355/5534",39,"Upres_DEq_MS_X1H_vs_X3H"
