"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"GO:0008514","GO:0008514","organic anion transmembrane transporter activity","15/183","230/18369",1.0538974412177e-08,4.25774566251952e-06,3.16169232365311e-06,"1244/6519/8647/353189/10991/284111/5243/10057/51660/65010/23516/118980/6522/94097/1811",15,"Upres_DEq_MS_X5_vs_X5H"
"GO:0005504","GO:0005504","fatty acid binding","7/183","49/18369",5.23926335744671e-07,7.39430076818863e-05,5.49081740212027e-05,"8309/341/8310/5948/57834/2938/213",7,"Upres_DEq_MS_X5_vs_X5H"
"GO:0046943","GO:0046943","carboxylic acid transmembrane transporter activity","11/183","162/18369",6.88601811525737e-07,7.39430076818863e-05,5.49081740212027e-05,"1244/6519/8647/10991/284111/5243/51660/65010/118980/94097/1811",11,"Upres_DEq_MS_X5_vs_X5H"
"GO:0005342","GO:0005342","organic acid transmembrane transporter activity","11/183","163/18369",7.3210898694937e-07,7.39430076818863e-05,5.49081740212027e-05,"1244/6519/8647/10991/284111/5243/51660/65010/118980/94097/1811",11,"Upres_DEq_MS_X5_vs_X5H"
"GO:0008374","GO:0008374","O-acyltransferase activity","7/183","54/18369",1.03580684979224e-06,8.36931934632128e-05,6.21484109875342e-05,"8443/8694/8435/51099/6646/84803/8228",7,"Upres_DEq_MS_X5_vs_X5H"
"GO:0033293","GO:0033293","monocarboxylic acid binding","8/183","80/18369",1.30907853151716e-06,8.81446211221555e-05,6.54539265758581e-05,"54658/8309/341/8310/5948/57834/2938/213",8,"Upres_DEq_MS_X5_vs_X5H"
"GO:0046906","GO:0046906","tetrapyrrole binding","10/183","147/18369",2.20081758936395e-06,0.000127018615157576,9.43207538298835e-05,"1595/1586/80777/4594/3163/326625/57834/8529/1576/55640",10,"Upres_DEq_MS_X5_vs_X5H"
"GO:0022804","GO:0022804","active transmembrane transporter activity","16/183","428/18369",6.28692071610625e-06,0.000317489496163365,0.000235759526853984,"1327/1244/8647/353189/19/4709/10991/284111/5243/10057/368/65010/23516/6522/1811/6574",16,"Upres_DEq_MS_X5_vs_X5H"
"GO:0140359","GO:0140359","ABC-type transporter activity","6/183","49/18369",8.82488905389701e-06,0.000356562633354331,0.00026477423268886,"1244/8647/19/5243/10057/368",6,"Upres_DEq_MS_X5_vs_X5H"
"GO:0008559","GO:0008559","ABC-type xenobiotic transporter activity","4/183","14/18369",8.82580775629532e-06,0.000356562633354331,0.00026477423268886,"1244/8647/5243/10057",4,"Upres_DEq_MS_X5_vs_X5H"
"GO:0022884","GO:0022884","macromolecule transmembrane transporter activity","5/183","31/18369",1.27937321520895e-05,0.000469878889949468,0.000348919967784259,"51092/19/5194/23480/10057",5,"Upres_DEq_MS_X5_vs_X5H"
"GO:0016747","GO:0016747","acyltransferase activity, transferring groups other than amino-acyl groups","11/183","226/18369",1.70975657195839e-05,0.000575618045892659,0.000427439142989599,"123876/8443/8694/8435/570/23464/51099/92292/6646/84803/8228",11,"Upres_DEq_MS_X5_vs_X5H"
