"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"GO:0045296","GO:0045296","cadherin binding","48/842","333/18369",1.64288356318327e-12,1.36359335744212e-09,1.19844032556422e-09,"3054/1627/6772/2194/64787/10190/9793/3898/10399/55324/23367/6624/26156/9124/9414/83939/56829/57410/3337/114990/10726/30844/7094/4627/1654/50848/26058/1265/3069/10163/10606/1938/9208/26135/10598/6152/55833/9689/1266/8826/1969/7458/22837/6164/5331/2316/10458/9531",48,"Upres_DEq_MS_X3_vs_X5"
"GO:0016887","GO:0016887","ATP hydrolysis activity","50/842","376/18369",1.18989788083278e-11,4.74920027579797e-09,4.17399593040963e-09,"4172/10051/4175/4173/4176/10574/9188/4174/51202/4171/7203/10592/22948/10973/10575/5984/23/8886/3835/55324/23195/5982/5985/1973/10146/56992/1654/9775/51182/6782/9319/55605/79009/11104/11218/27032/54863/102157402/23095/5981/9550/6950/29028/3796/83752/5189/5826/4650/2074/57680",50,"Upres_DEq_MS_X3_vs_X5"
"GO:0090079","GO:0090079","translation regulator activity, nucleic acid binding","25/842","109/18369",1.71657841293902e-11,4.74920027579797e-09,4.17399593040963e-09,"1965/8662/23/6470/8661/23367/8663/83939/1973/8668/1975/10209/2935/29904/10658/10605/1938/1939/8669/1719/27335/10480/1981/7458/28985",25,"Upres_DEq_MS_X3_vs_X5"
"GO:0042393","GO:0042393","histone binding","37/842","241/18369",9.65255530616015e-11,2.00290522602823e-08,1.76032127030763e-08,"8208/4171/9918/6772/23198/11137/8520/8805/4678/4869/7443/83743/55705/5928/10360/10527/27000/6601/23234/5757/29128/23468/55135/9682/115426/29028/7259/22823/6879/4673/84148/84289/9960/23411/23613/57680/55274",37,"Upres_DEq_MS_X3_vs_X5"
"GO:0043021","GO:0043021","ribonucleoprotein complex binding","29/842","161/18369",2.23126316904266e-10,3.70389686061081e-08,3.2552955287296e-08,"55759/11171/1965/50628/9221/9793/25929/10399/4869/23367/8663/83939/10209/1654/9775/5935/27000/8531/1938/10084/26135/27335/90850/26046/23468/2146/54915/6728/8260",29,"Upres_DEq_MS_X3_vs_X5"
"GO:0003743","GO:0003743","translation initiation factor activity","16/842","51/18369",5.24008705933801e-10,7.24878709875091e-08,6.370842687932e-08,"1965/8662/8661/8663/83939/1973/8668/1975/10209/1939/8669/27335/10480/1981/7458/28985",16,"Upres_DEq_MS_X3_vs_X5"
"GO:0008135","GO:0008135","translation factor activity, RNA binding","20/842","84/18369",8.94280472650289e-10,1.06036113185677e-07,9.31934387288196e-08,"1965/8662/23/8661/8663/83939/1973/8668/1975/10209/2935/29904/1938/1939/8669/27335/10480/1981/7458/28985",20,"Upres_DEq_MS_X3_vs_X5"
"GO:0017116","GO:0017116","single-stranded DNA helicase activity","10/842","23/18369",2.57879342421712e-08,2.59015054954955e-06,2.27644176390341e-06,"4172/4175/4173/4176/4174/4171/5983/5984/5982/5985",10,"Upres_DEq_MS_X3_vs_X5"
"GO:0140097","GO:0140097","catalytic activity, acting on DNA","33/842","245/18369",2.80859698143927e-08,2.59015054954955e-06,2.27644176390341e-06,"4172/4175/4173/4176/7153/4174/5111/4171/7150/5983/6188/1786/10973/5984/5982/5985/10728/10146/2237/5928/1654/3978/54107/4437/5981/55775/1777/4255/23063/2074/7156/57680/6596",33,"Upres_DEq_MS_X3_vs_X5"
"GO:0003678","GO:0003678","DNA helicase activity","14/842","58/18369",2.50736929205855e-07,2.02868634769733e-05,1.78297988453297e-05,"4172/4175/4173/4176/4174/4171/5983/10973/5984/5982/5985/10146/1654/57680",14,"Upres_DEq_MS_X3_vs_X5"
"GO:0008094","GO:0008094","ATP-dependent activity, acting on DNA","21/842","126/18369",2.68862046080368e-07,2.02868634769733e-05,1.78297988453297e-05,"4172/4175/4173/4176/7153/4174/4171/5983/10973/5984/5982/5985/10146/5928/1654/4437/5981/23063/2074/57680/6596",21,"Upres_DEq_MS_X3_vs_X5"
"GO:0003697","GO:0003697","single-stranded DNA binding","20/842","119/18369",4.4842974379438e-07,3.10163906124446e-05,2.72598081096057e-05,"4172/10051/4175/4173/4176/4174/4171/7150/10592/7555/4904/51729/6118/4437/5937/8880/55775/5436/56941/7156",20,"Upres_DEq_MS_X3_vs_X5"
"GO:0031369","GO:0031369","translation initiation factor binding","10/842","32/18369",9.97929904830013e-07,6.37139862314547e-05,5.59972003277084e-05,"8662/23367/8663/1654/10480/6229/1981/8882/5436/22954",10,"Upres_DEq_MS_X3_vs_X5"
"GO:0044183","GO:0044183","protein folding chaperone","14/842","67/18369",1.64797822624529e-06,9.77015662702562e-05,8.58683391569912e-05,"3315/10574/7203/22948/10575/3337/90624/51182/6782/8570/22824/23770/6950/79031",14,"Upres_DEq_MS_X3_vs_X5"
"GO:0004386","GO:0004386","helicase activity","22/842","153/18369",1.89749480706723e-06,9.93653147908497e-05,8.73305810400239e-05,"4172/4175/4173/4176/9188/4174/51202/4171/5983/10973/5984/8886/5982/5985/1973/10146/1654/9775/79009/11218/57680/6596",22,"Upres_DEq_MS_X3_vs_X5"
"GO:0003735","GO:0003735","structural constituent of ribosome","24/842","177/18369",1.91547594777542e-06,9.93653147908497e-05,8.73305810400239e-05,"4736/6135/6188/6168/9349/6125/6206/6157/6205/6156/6161/6158/6218/6166/6142/6152/6165/6173/6229/25873/2197/6235/51187/6164",24,"Upres_DEq_MS_X3_vs_X5"
"GO:0003713","GO:0003713","transcription coactivator activity","31/842","282/18369",6.23316496983127e-06,0.000304325113232939,0.000267466459696165,"3054/10432/8805/6867/11030/4869/57326/9124/8896/87/23568/26292/10084/8031/115098/6601/23558/10011/9325/10629/4831/10902/9604/3159/22954/84148/10413/85441/9968/23411/9112",31,"Upres_DEq_MS_X3_vs_X5"
"GO:0019843","GO:0019843","rRNA binding","13/842","68/18369",1.08666455769177e-05,0.000501073101602315,0.000440385110222453,"9188/6135/6188/9349/4869/92856/6125/6205/22868/1153/10436/51335/284119",13,"Upres_DEq_MS_X3_vs_X5"
"GO:0030515","GO:0030515","snoRNA binding","9/842","33/18369",1.22176057325432e-05,0.00053371646094794,0.000469074835049997,"9188/705/9221/8602/55813/92856/4521/55720/163859",9,"Upres_DEq_MS_X3_vs_X5"
"GO:0016922","GO:0016922","nuclear receptor binding","19/842","138/18369",1.76935235597263e-05,0.000734281227728642,0.000645347990888965,"5111/6772/8805/6867/8896/25879/23558/5481/6881/9325/10902/9604/9611/3159/6777/6879/9320/9968/23411",19,"Upres_DEq_MS_X3_vs_X5"
"GO:0140297","GO:0140297","DNA-binding transcription factor binding","43/842","478/18369",2.01981225595781e-05,0.000798306748783323,0.000701618994174817,"3315/5111/3054/6772/6188/8805/6867/4869/57326/8896/25879/2626/23558/11218/5481/6881/5757/9325/10902/23468/115426/9604/9611/3159/904/6777/6879/170622/5771/22954/1386/84148/1432/5595/10413/9978/2316/9320/9968/23411/23613/9112/6667",43,"Upres_DEq_MS_X3_vs_X5"
