"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"GO:0030515","GO:0030515","snoRNA binding","14/744","33/18369",1.13487445897249e-11,8.69313835572931e-09,7.89633702506125e-09,"55127/9188/55813/705/9790/8602/92856/10885/9221/283927/55272/4521/4809/163859",14,"Upres_DEq_MS_X3H_vs_X5H"
"GO:0016887","GO:0016887","ATP hydrolysis activity","45/744","376/18369",7.74926324818708e-11,2.96796782405565e-08,2.69592789844824e-08,"4174/4171/10051/4175/4172/4173/4176/55661/9188/51202/5984/54606/10845/11056/8886/5985/56919/1654/10592/3309/57062/10146/10212/6782/79009/55794/3833/3306/27032/9319/10730/5981/56992/10079/11218/54863/5982/2074/6059/8647/57680/11104/9400/23250/19",45,"Upres_DEq_MS_X3H_vs_X5H"
"GO:0043021","GO:0043021","ribonucleoprotein complex binding","27/744","161/18369",3.24703443680404e-10,8.29076126197297e-08,7.53084127272796e-08,"10399/23481/25929/23367/26135/56919/1654/3309/55759/4869/5935/26284/27335/8531/9221/1938/6728/10084/51042/23480/54915/50628/79139/6059/90850/10196/2146",27,"Upres_DEq_MS_X3H_vs_X5H"
"GO:0004386","GO:0004386","helicase activity","26/744","153/18369",5.13154523934055e-10,9.82690913333715e-08,8.92618790316869e-08,"4174/4171/4175/4172/4173/4176/55661/9188/51202/5984/54606/11056/8886/5985/56919/1654/57062/5983/10146/10212/79009/55794/11218/5982/57680/9400",26,"Upres_DEq_MS_X3H_vs_X5H"
"GO:0019843","GO:0019843","rRNA binding","17/744","68/18369",1.14908780737748e-09,1.7604025209023e-07,1.59904640142424e-07,"9349/9188/6135/29997/1153/4869/92856/55794/22868/6147/26284/10436/84154/23212/51335/6193/55272",17,"Upres_DEq_MS_X3H_vs_X5H"
"GO:0017116","GO:0017116","single-stranded DNA helicase activity","10/744","23/18369",7.93105631002536e-09,1.01253152224657e-06,9.19724249285397e-07,"4174/4171/4175/4172/4173/4176/5984/5985/5983/5982",10,"Upres_DEq_MS_X3H_vs_X5H"
"GO:0003678","GO:0003678","DNA helicase activity","14/744","58/18369",5.48246227970918e-08,5.99938015179605e-06,5.44948506298913e-06,"4174/4171/4175/4172/4173/4176/5984/5985/1654/5983/10146/5982/57680/9400",14,"Upres_DEq_MS_X3H_vs_X5H"
"GO:0003735","GO:0003735","structural constituent of ribosome","24/744","177/18369",2.1135386694663e-07,2.02371327601399e-05,1.83822244804898e-05,"6157/9349/6135/6168/4736/285855/6206/6143/6217/6147/6156/6166/6158/6173/6146/51121/6165/6227/6161/6193/55272/25873/51187/28977",24,"Upres_DEq_MS_X3H_vs_X5H"
"GO:0001098","GO:0001098","basal transcription machinery binding","13/744","61/18369",7.73144155906157e-07,5.69659542250145e-05,5.17445317338664e-05,"9646/284695/54623/23160/23248/9221/2962/6827/123169/26610/84298/9400/51322",13,"Upres_DEq_MS_X3H_vs_X5H"
"GO:0001099","GO:0001099","basal RNA polymerase II transcription machinery binding","13/744","61/18369",7.73144155906157e-07,5.69659542250145e-05,5.17445317338664e-05,"9646/284695/54623/23160/23248/9221/2962/6827/123169/26610/84298/9400/51322",13,"Upres_DEq_MS_X3H_vs_X5H"
