"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"GO:0005201","GO:0005201","extracellular matrix structural constituent","29/464","167/18369",1.95086942623017e-16,1.26611425762338e-13,1.06579077075101e-13,"2335/11117/7448/7045/2243/2244/80144/4060/3339/4969/1291/2266/80781/255743/1311/4240/2331/27286/375790/64856/1293/1462/10631/1306/4811/1292/7057/3911/1893",29,"Downres_DEq_MS_X5_vs_X5H"
"GO:0005178","GO:0005178","integrin binding","17/464","151/18369",2.81467265165501e-07,9.13361275462052e-05,7.68850055899448e-05,"2335/11117/7448/7045/83706/255743/7060/1311/11093/4240/7094/4627/27329/7057/3911/1490/975",17,"Downres_DEq_MS_X5_vs_X5H"
"GO:0004857","GO:0004857","enzyme inhibitor activity","25/464","359/18369",5.19219066168599e-06,0.00112324391314474,0.000945525246812291,"718/727/6906/3699/5176/7035/5054/3697/55742/1293/408/5345/306/5635/256394/27329/65125/8725/5504/7076/5104/2/65264/10776/2644",25,"Downres_DEq_MS_X5_vs_X5H"
"GO:0005539","GO:0005539","glycosaminoglycan binding","19/464","232/18369",7.35198454984662e-06,0.00119285949321261,0.00100412631088695,"2335/7448/116519/57214/5046/348/7060/1311/375790/3697/652/1462/10631/27329/3990/7057/1490/5104/3026",19,"Downres_DEq_MS_X5_vs_X5H"
"GO:1901681","GO:1901681","sulfur compound binding","20/464","269/18369",1.77887670822543e-05,0.00218753294720899,0.00184142340378147,"2335/7448/116519/5046/348/7060/1311/375790/652/7172/10631/27329/2950/3990/7057/1490/5104/2495/29063/63935",20,"Downres_DEq_MS_X5_vs_X5H"
"GO:0004867","GO:0004867","serine-type endopeptidase inhibitor activity","11/464","92/18369",2.02237252438427e-05,0.00218753294720899,0.00184142340378147,"6906/3699/5176/7035/5054/3697/1293/5345/256394/5104/2",11,"Downres_DEq_MS_X5_vs_X5H"
"GO:0043394","GO:0043394","proteoglycan binding","7/464","36/18369",2.77514317765488e-05,0.00257295417471145,0.00216586362286148,"2335/348/1311/375790/4811/7057/6386",7,"Downres_DEq_MS_X5_vs_X5H"
"GO:0004866","GO:0004866","endopeptidase inhibitor activity","15/464","173/18369",3.44775441441304e-05,0.00279699076869258,0.0023544533435268,"718/727/6906/3699/5176/7035/5054/3697/1293/5345/256394/7076/5104/2/65264",15,"Downres_DEq_MS_X5_vs_X5H"
"GO:0005518","GO:0005518","collagen binding","9/464","66/18369",3.9989632994477e-05,0.00288369686815729,0.00242744088001562,"2335/7448/7045/4060/1291/1311/4811/1292/7057",9,"Downres_DEq_MS_X5_vs_X5H"
"GO:0030414","GO:0030414","peptidase inhibitor activity","15/464","180/18369",5.45746001193091e-05,0.00354189154774316,0.0029814965749391,"718/727/6906/3699/5176/7035/5054/3697/1293/5345/256394/7076/5104/2/65264",15,"Downres_DEq_MS_X5_vs_X5H"
"GO:0070325","GO:0070325","lipoprotein particle receptor binding","6/464","29/18369",7.28984021280901e-05,0.00420822879163326,0.00354240652478738,"1191/3339/116519/348/5649/22943",6,"Downres_DEq_MS_X5_vs_X5H"
"GO:0061134","GO:0061134","peptidase regulator activity","17/464","230/18369",8.0618214359655e-05,0.00420822879163326,0.00354240652478738,"2335/718/727/6906/3699/5176/7035/5054/3697/1293/5345/256394/29108/7076/5104/2/65264",17,"Downres_DEq_MS_X5_vs_X5H"
"GO:0061135","GO:0061135","endopeptidase regulator activity","15/464","187/18369",8.42942593085244e-05,0.00420822879163326,0.00354240652478738,"718/727/6906/3699/5176/7035/5054/3697/1293/5345/256394/7076/5104/2/65264",15,"Downres_DEq_MS_X5_vs_X5H"
"GO:0008201","GO:0008201","heparin binding","14/464","168/18369",9.60726313296867e-05,0.00445365269521191,0.00374899967369229,"2335/7448/116519/5046/348/7060/1311/652/10631/27329/3990/7057/1490/5104",14,"Downres_DEq_MS_X5_vs_X5H"
"GO:0030021","GO:0030021","extracellular matrix structural constituent conferring compression resistance","5/464","22/18369",0.000185713989798012,0.0080352252919273,0.00676389899685389,"4060/3339/4969/2331/1462",5,"Downres_DEq_MS_X5_vs_X5H"
"GO:0005543","GO:0005543","phospholipid binding","26/464","475/18369",0.000200236525999517,0.00812209408585542,0.00683702348643089,"116519/348/2934/4240/7094/5360/55937/84936/306/5538/23236/79792/55198/822/4643/1687/285590/7057/23503/53349/6386/5104/28966/129531/54828/5320",26,"Downres_DEq_MS_X5_vs_X5H"
"GO:0050750","GO:0050750","low-density lipoprotein particle receptor binding","5/464","24/18369",0.000287517124957646,0.0109763890645595,0.00923971441814354,"1191/3339/116519/348/22943",5,"Downres_DEq_MS_X5_vs_X5H"
"GO:0140104","GO:0140104","molecular carrier activity","9/464","88/18369",0.000378514968129975,0.0136475674620197,0.0114882613134185,"3043/1191/3040/3046/23039/64328/51194/51501/9531",9,"Downres_DEq_MS_X5_vs_X5H"
"GO:0050840","GO:0050840","extracellular matrix binding","7/464","55/18369",0.000446381803269109,0.015247462648508,0.01283502248735,"7448/7045/375790/3956/4811/7057/1893",7,"Downres_DEq_MS_X5_vs_X5H"
"GO:0043236","GO:0043236","laminin binding","5/464","28/18369",0.000611757534433879,0.0190676887582137,0.0160508157740863,"375790/3956/4811/7057/1893",5,"Downres_DEq_MS_X5_vs_X5H"
"GO:0004553","GO:0004553","hydrolase activity, hydrolyzing O-glycosyl compounds","9/464","94/18369",0.000616982224842046,0.0190676887582137,0.0160508157740863,"57214/4121/178/10724/276/4069/64772/3373/4123",9,"Downres_DEq_MS_X5_vs_X5H"
