"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"GO:0045296","GO:0045296","cadherin binding","79/1472","333/18369",6.67391183511195e-19,6.74732486529818e-16,5.4164063419698e-16,"7414/392/9588/9973/5586/57698/2060/79026/831/5318/10226/999/93663/1000/9798/2241/54874/51031/1399/1192/9101/58513/302/3417/471/11315/9748/7430/6282/27237/226/23075/1495/822/79180/25978/23164/5781/11329/3939/4301/56904/2023/54862/28988/11336/128866/51474/10652/9685/51400/5110/4690/8428/85456/2810/29789/9124/64855/8496/421/23647/11313/23607/5756/30844/51100/56061/10298/23085/29091/8301/5493/2125/1936/143098/22905/9531/5663",79,"Upres_DEq_MS_X1H_vs_X5H"
"GO:0016791","GO:0016791","phosphatase activity","59/1472","265/18369",3.69404984202398e-13,1.86734219514312e-10,1.49900654115815e-10,"57026/2053/1845/10380/7145/8226/55313/3612/5494/5723/145553/27068/57460/11266/79624/134510/160760/5524/58478/5167/5777/22978/9562/283871/5536/5781/9647/8732/1852/90673/64759/84064/5495/29101/51020/29085/52/3628/3635/51205/5525/4907/5537/5534/10454/5446/6305/221294/5747/140838/4952/5530/403313/8776/5528/5208/58497/64077/51763",59,"Upres_DEq_MS_X1H_vs_X5H"
"GO:0016853","GO:0016853","isomerase activity","42/1472","154/18369",8.22305777762521e-13,2.7711704710597e-10,2.22455352510493e-10,"130589/7167/3422/2821/4351/10954/283209/5223/4047/55276/7264/1652/5478/51477/5236/5524/58478/5238/2287/1892/2954/2582/2280/9049/10105/60681/51661/128240/5303/5373/11328/5300/26035/150962/6120/10450/4282/23307/55556/6683/78987/84245",42,"Upres_DEq_MS_X1H_vs_X5H"
"GO:0016614","GO:0016614","oxidoreductase activity, acting on CH-OH group of donors","34/1472","133/18369",8.05331195484209e-10,2.03547459658634e-07,1.63397460978507e-07,"127/9380/128/873/6697/10327/2539/4190/130/7264/51635/874/2819/79154/6652/51109/22949/11112/79944/50814/56898/3417/5226/7923/3294/92483/51478/3939/3156/728294/2531/83592/10202/131",34,"Upres_DEq_MS_X1H_vs_X5H"
"GO:0042578","GO:0042578","phosphoric ester hydrolase activity","63/1472","352/18369",1.10140167050712e-09,2.2270341777654e-07,1.78774881675998e-07,"57026/2053/1845/10380/7145/25939/8226/55313/3612/5494/5723/145553/27068/57460/11266/79624/134510/160760/51573/5524/58478/5167/5777/23236/22978/9562/283871/5536/5781/9647/8732/1852/90673/64759/84064/5495/29101/51020/29085/52/3628/3635/51205/5525/4907/5537/5534/10454/5446/6305/221294/27293/5747/140838/4952/5530/403313/8776/5528/5208/58497/64077/51763",63,"Upres_DEq_MS_X1H_vs_X5H"
"GO:0016616","GO:0016616","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor","32/1472","123/18369",1.56638113733321e-09,2.63935221640646e-07,2.11873659102439e-07,"127/9380/128/873/6697/10327/2539/4190/130/7264/51635/874/2819/79154/6652/51109/22949/11112/50814/56898/3417/5226/7923/3294/92483/51478/3939/3156/2531/83592/10202/131",32,"Upres_DEq_MS_X1H_vs_X5H"
"GO:0043130","GO:0043130","ubiquitin binding","26/1472","94/18369",1.32333055427951e-08,1.76297601170852e-06,1.41522672187752e-06,"22933/84301/55968/55611/26043/7347/10013/10043/23163/26088/7334/10616/5886/51028/7251/8078/3300/25793/55072/146691/84164/4734/10040/51035/11124/9683",26,"Upres_DEq_MS_X1H_vs_X5H"
"GO:0016209","GO:0016209","antioxidant activity","24/1472","82/18369",1.41356730822171e-08,1.76297601170852e-06,1.41522672187752e-06,"2168/337/9588/6648/25824/84293/9446/7295/84817/3043/373156/11315/2936/2954/213/55937/6647/4258/3240/2879/9403/493869/7296/2882",24,"Upres_DEq_MS_X1H_vs_X5H"
"GO:0032182","GO:0032182","ubiquitin-like protein binding","29/1472","114/18369",1.56941484721826e-08,1.76297601170852e-06,1.41522672187752e-06,"22933/84301/55968/55611/26043/7347/10013/10043/23163/26088/7334/10616/5886/22927/51028/7251/8078/3300/25793/55072/146691/5371/84164/54165/4734/10040/51035/11124/9683",29,"Upres_DEq_MS_X1H_vs_X5H"
"GO:0016829","GO:0016829","lyase activity","40/1472","198/18369",4.17030367147501e-08,4.21617701186124e-06,3.38453066390235e-06,"26007/7167/10841/210/2739/171425/2805/79017/4597/55268/435/1644/1652/79624/549/23417/377677/51540/7372/11315/1892/56267/226/81889/80017/51074/3658/2023/51011/55739/883/4258/1491/347862/55556/151313/5092/403313/3034/115",40,"Upres_DEq_MS_X1H_vs_X5H"
"GO:0050661","GO:0050661","NADP binding","18/1472","53/18369",7.16891768978685e-08,6.5888870767041e-06,5.28922061131643e-06,"9380/1666/6697/2539/5860/7108/874/11112/1717/3417/5226/2936/9540/3156/9946/554235/4524/54920",18,"Upres_DEq_MS_X1H_vs_X5H"
"GO:0005543","GO:0005543","phospholipid binding","72/1472","475/18369",1.03706919386706e-07,8.73730795833001e-06,7.01386270589041e-06,"2168/307/337/5037/308/10087/7429/8723/29924/84936/310/26060/302/1687/309/5007/306/23265/5130/9847/8904/23236/54828/4137/10043/822/23163/26088/5306/64342/23659/55198/51028/51228/9685/149371/55763/55937/4643/9885/29907/129531/2886/387680/23647/150684/221184/64853/5756/115548/146691/51375/55915/3708/3709/23760/5217/6548/8301/27236/10156/10040/58488/22905/116987/401548/23025/51735/2909/112574/572/2159",72,"Upres_DEq_MS_X1H_vs_X5H"
"GO:0019842","GO:0019842","vitamin binding","32/1472","150/18369",2.53305771766538e-07,1.969939501969e-05,1.58136639702025e-05,"127/10841/5095/55163/11212/8566/2805/1644/8974/5950/8942/5091/7086/5948/18/51540/4967/4548/56267/56922/54583/5947/10588/213/883/79701/3141/326625/1491/55788/2348/131",32,"Upres_DEq_MS_X1H_vs_X5H"
"GO:0016877","GO:0016877","ligase activity, forming carbon-sulfur bonds","15/1472","41/18369",2.89100433734514e-07,2.08771813218281e-05,1.67591304067151e-05,"123876/11001/8801/55236/79611/65985/197322/28965/9039/7318/8883/10533/11000/84532/79876",15,"Upres_DEq_MS_X1H_vs_X5H"
"GO:0016627","GO:0016627","oxidoreductase activity, acting on the CH-CH group of donors","18/1472","60/18369",5.97048728549181e-07,4.02410843042148e-05,3.23034785762399e-05,"645/1384/26063/1666/7108/34/22949/1717/3712/56898/2639/1718/51102/84129/27034/644/55316/54920",18,"Upres_DEq_MS_X1H_vs_X5H"
"GO:0051020","GO:0051020","GTPase binding","50/1472","304/18369",8.29714276374122e-07,5.24275708383899e-05,4.20861649397663e-05,"392/5586/54662/2241/51571/64423/54874/2664/22930/9578/22870/27237/23163/26088/23637/23039/60412/4301/2023/128637/149371/5875/6647/10133/3843/80005/10640/23647/7249/5921/5830/79803/9371/23085/4952/10204/8301/5147/9727/9670/4641/8678/404636/51735/11127/9910/23077/9815/4650/11214",50,"Upres_DEq_MS_X1H_vs_X5H"
"GO:0000287","GO:0000287","magnesium ion binding","40/1472","223/18369",1.11643391243075e-06,6.38032787315937e-05,5.12179997939078e-05,"57026/2053/8801/171425/5313/54936/3251/8566/2937/55276/1312/11164/3612/5494/5723/4598/55218/7086/5236/58478/5238/375/3417/403/9578/283871/6195/11329/2023/129563/5495/131870/122622/55556/9943/60496/5636/6789/25996/8986",40,"Upres_DEq_MS_X1H_vs_X5H"
"GO:0031267","GO:0031267","small GTPase binding","46/1472","273/18369",1.1359634195536e-06,6.38032787315937e-05,5.12179997939078e-05,"392/5586/54662/2241/51571/64423/2664/22930/9578/22870/27237/23163/26088/23637/23039/60412/4301/128637/149371/5875/6647/10133/3843/80005/10640/23647/7249/5830/79803/9371/23085/4952/10204/8301/5147/9727/9670/4641/404636/51735/11127/9910/23077/9815/4650/11214",46,"Upres_DEq_MS_X1H_vs_X5H"
"GO:0004721","GO:0004721","phosphoprotein phosphatase activity","33/1472","168/18369",1.20938602786192e-06,6.4352067061495e-05,5.1658538918645e-05,"57026/1845/7145/55313/5494/145553/27068/57460/11266/134510/160760/5524/5777/9562/283871/5536/5781/9647/8732/1852/90673/5495/29101/29085/52/5525/5537/5534/10454/6305/5747/5530/5528",33,"Upres_DEq_MS_X1H_vs_X5H"
"GO:0019903","GO:0019903","protein phosphatase binding","29/1472","140/18369",1.72175708553678e-06,8.70348206738842e-05,6.9867090155203e-05,"634/3958/1000/2241/9701/2885/5524/22870/6774/4137/5296/3476/90673/2064/6198/51400/2029/6647/1432/5829/5747/10776/6548/29110/6801/8036/11127/5599/572",29,"Upres_DEq_MS_X1H_vs_X5H"
"GO:0016859","GO:0016859","cis-trans isomerase activity","14/1472","41/18369",1.89066554509917e-06,9.10220412426313e-05,7.30678263293963e-05,"5478/5524/2287/2954/2280/9049/10105/60681/51661/5303/11328/5300/10450/23307",14,"Upres_DEq_MS_X1H_vs_X5H"
"GO:0035091","GO:0035091","phosphatidylinositol binding","45/1472","275/18369",3.32936617416256e-06,0.000146514492994134,0.000117614320473192,"7429/8723/84936/26060/302/1687/5007/23265/23236/54828/4137/10043/822/23163/26088/5306/64342/55198/51028/149371/55763/4643/9885/29907/129531/2886/387680/23647/150684/64853/5756/115548/146691/51375/55915/3708/3709/23760/5217/6548/8301/27236/10040/401548/112574",45,"Upres_DEq_MS_X1H_vs_X5H"
"GO:0031625","GO:0031625","ubiquitin protein ligase binding","48/1472","301/18369",3.33316848552432e-06,0.000146514492994134,0.000117614320473192,"7167/2821/7414/9588/8065/2272/55611/637/5970/3093/26043/7332/4738/1398/10010/408/10013/8737/8915/25820/7334/64236/7321/4287/7251/10273/841/10613/8883/2932/25793/843/55072/11146/5371/30011/7320/51035/11124/5243/11345/8678/573/4087/9470/8554/117584/7322",48,"Upres_DEq_MS_X1H_vs_X5H"
"GO:0016765","GO:0016765","transferase activity, transferring alkyl or aryl (other than methyl) groups","17/1472","61/18369",3.78574847103059e-06,0.000159474654342164,0.000128018073296692,"2947/2224/9446/2339/54187/373156/2944/9453/2954/10314/5229/5875/2342/1802/326625/4258/6611",17,"Upres_DEq_MS_X1H_vs_X5H"
