"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"GO:0006457","GO:0006457","protein folding","30/496","220/18614",2.03365372694111e-13,8.06547068104843e-10,7.10280322735852e-10,"10105/6902/10598/5204/26973/10726/7266/9141/5202/10471/27000/1676/5201/5481/6905/10450/2580/51182/7411/7268/5830/9049/6903/134492/9531/23640/5203/2280/9530/79031",30,"Upres_DEq_MS_X1_vs_X1H"
"GO:0006520","GO:0006520","amino acid metabolic process","32/496","290/18614",1.09104433984245e-11,2.16354092590759e-08,1.90530795768277e-08,"5053/2805/58478/55256/29968/8565/5184/95/3176/2184/10841/11315/8942/3242/57470/2730/384/1491/642/2937/1644/4507/5723/23576/875/586/51074/123283/60496/58510/112817/1719",32,"Upres_DEq_MS_X1_vs_X1H"
"GO:1901605","GO:1901605","alpha-amino acid metabolic process","24/496","206/18614",1.44359247560437e-09,1.90842925274898e-06,1.68064555580888e-06,"5053/2805/58478/55256/29968/2184/10841/11315/8942/3242/2730/384/1491/642/4507/5723/23576/875/586/51074/60496/58510/112817/1719",24,"Upres_DEq_MS_X1_vs_X1H"
"GO:1901607","GO:1901607","alpha-amino acid biosynthetic process","14/496","70/18614",3.7365834099659e-09,3.70482245098119e-06,3.26262730375443e-06,"5053/2805/58478/55256/29968/11315/1491/4507/5723/875/586/51074/60496/1719",14,"Upres_DEq_MS_X1_vs_X1H"
"GO:1901617","GO:1901617","organic hydroxy compound biosynthetic process","25/496","242/18614",7.96925621680763e-09,6.32121403117181e-06,5.56673518470899e-06,"5053/1595/2805/6713/2222/29968/3157/4597/1601/6307/11315/3422/3612/2224/6647/79947/1652/1644/4598/3156/26060/9885/3613/23262/1719",25,"Upres_DEq_MS_X1_vs_X1H"
"GO:0006066","GO:0006066","alcohol metabolic process","31/496","366/18614",1.55282494797543e-08,8.48786644424619e-06,7.47478325291527e-06,"1595/5950/2805/6713/57016/2222/6818/3157/4597/127/1601/6307/11315/2819/3422/3612/2330/2224/6647/79947/6817/3417/23729/3628/4598/3156/3613/23262/130/147015/1719",31,"Upres_DEq_MS_X1_vs_X1H"
"GO:0008652","GO:0008652","amino acid biosynthetic process","14/496","78/18614",1.62865421517662e-08,8.48786644424619e-06,7.47478325291527e-06,"5053/2805/58478/55256/29968/11315/1491/4507/5723/875/586/51074/60496/1719",14,"Upres_DEq_MS_X1_vs_X1H"
"GO:0044282","GO:0044282","small molecule catabolic process","32/496","388/18614",1.71212636293418e-08,8.48786644424619e-06,7.47478325291527e-06,"5053/2168/2805/57016/130589/6818/30/127/3176/2184/10841/11315/8942/57026/3242/4860/11164/384/642/3612/6817/3628/23576/875/4835/5830/3613/60496/58510/254552/112817/100",32,"Upres_DEq_MS_X1_vs_X1H"
"GO:0046165","GO:0046165","alcohol biosynthetic process","18/496","140/18614",3.57803094748043e-08,1.57671897085638e-05,1.38852709751346e-05,"1595/2805/2222/3157/4597/1601/6307/11315/3422/3612/2224/6647/79947/4598/3156/3613/23262/1719",18,"Upres_DEq_MS_X1_vs_X1H"
"GO:0043094","GO:0043094","cellular metabolic compound salvage","9/496","30/18614",5.47625784290867e-08,2.17188386049758e-05,1.9126551076601e-05,"58478/55256/271/4860/3251/7371/4507/51074/100",9,"Upres_DEq_MS_X1_vs_X1H"
