"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"GO:0022613","GO:0022613","ribonucleoprotein complex biogenesis","96/817","475/18614",1.611175868311e-37,7.24868023153117e-34,6.41926385427066e-34,"9188/51202/27340/55759/11171/10813/11137/6135/50628/705/8662/79050/22803/11340/9221/8886/8602/55153/8661/10199/26574/25929/51013/4869/55813/56915/23195/79954/6606/51154/8663/92856/29889/10728/51491/9277/83939/84135/25926/8668/6125/118460/25879/55003/64434/83743/51575/51747/8161/1654/55692/10360/51729/65083/6631/10658/23160/6218/9775/22868/51096/8780/10436/51001/54960/51077/65095/1939/27336/8669/54475/11218/83732/54663/27335/6165/10480/6229/55720/84769/345630/28987/51335/57050/23016/8175/6895/84946/2483/28985/79833/51187/10200/6732/163859/81875",96,"Upres_DEq_MS_X3_vs_X5"
"GO:0042254","GO:0042254","ribosome biogenesis","71/817","298/18614",1.22535057320782e-32,2.756426114431e-29,2.44102732610085e-29,"9188/51202/27340/55759/10813/11137/6135/50628/705/79050/22803/11340/9221/8886/8602/55153/10199/26574/51013/4869/55813/56915/23195/79954/51154/92856/29889/51491/9277/83939/84135/25926/6125/118460/25879/55003/64434/83743/51575/1654/10360/51729/65083/23160/6218/9775/22868/51096/8780/10436/51001/51077/65095/54475/83732/54663/6165/6229/55720/84769/345630/28987/51335/57050/23016/84946/2483/51187/10200/163859/81875",71,"Upres_DEq_MS_X3_vs_X5"
"GO:0006364","GO:0006364","rRNA processing","52/817","218/18614",3.50413367009022e-24,5.25503246057863e-21,4.65373541799701e-21,"9188/51202/27340/55759/10813/11137/6135/50628/705/79050/22803/11340/9221/8886/8602/10199/51013/55813/56915/79954/51154/92856/9277/84135/25926/6125/118460/25879/51575/10360/51729/65083/23160/6218/9775/51096/8780/10436/51077/65095/83732/54663/6165/6229/55720/345630/28987/57050/23016/2483/10200/163859",52,"Upres_DEq_MS_X3_vs_X5"
"GO:0016072","GO:0016072","rRNA metabolic process","55/817","257/18614",4.64868494597438e-23,5.22860839298468e-20,4.63033487381922e-20,"9188/51202/27340/55759/10813/11137/6135/50628/705/79050/22803/11340/9221/8886/8602/10199/51013/55813/56915/79954/51154/92856/9277/84135/25926/6125/118460/25879/51575/10360/51729/65083/23160/6218/9775/10849/51096/8780/10436/51077/65095/83732/54663/6165/6229/55720/345630/28987/57050/23016/2483/10200/163859/2074/284119",55,"Upres_DEq_MS_X3_vs_X5"
"GO:0002181","GO:0002181","cytoplasmic translation","42/817","159/18614",1.37870669685222e-21,1.24056028582762e-18,1.09861154686013e-18,"4736/6135/6188/6168/8662/8661/9349/10399/8663/1973/8668/6125/7555/6206/6157/6205/4904/4733/6156/6161/6158/6218/7812/10605/8531/1939/8669/6142/6152/27335/6165/10480/6173/6229/1981/56339/25873/2197/28985/51611/6235/6164",42,"Upres_DEq_MS_X3_vs_X5"
"GO:0034470","GO:0034470","ncRNA processing","68/817","432/18614",2.60831818669823e-20,1.95580392032589e-17,1.732014795904e-17,"9188/51202/27340/5073/55759/10813/11137/6135/50628/705/79050/22803/11340/9221/8886/8602/10199/51013/55813/56915/79954/51490/51154/92856/9277/84135/25926/6125/118460/25879/51575/56931/1654/10360/51729/65083/23160/6218/9775/51096/8780/26024/10436/51077/65095/2926/60528/83732/11180/54663/6165/6229/55720/345630/56339/28987/57050/23016/114034/51605/6895/2483/26995/4234/10200/163859/27037/90353",68,"Upres_DEq_MS_X3_vs_X5"
"GO:0042274","GO:0042274","ribosomal small subunit biogenesis","24/817","78/18614",1.56106286178517e-14,1.00331740216736e-11,8.8851472659502e-12,"27340/705/8602/10199/4869/55813/79954/92856/9277/25926/25879/64434/23160/6218/8780/10436/51077/65095/83732/6229/55720/28987/57050/84946",24,"Upres_DEq_MS_X3_vs_X5"
"GO:0006260","GO:0006260","DNA replication","45/817","278/18614",2.79182040919454e-14,1.57005000262078e-11,1.39040003273702e-11,"4172/8208/4175/4173/4176/6240/4174/5111/4171/7150/5983/5984/4678/5982/5985/5442/83743/2237/5928/64769/27000/6118/3978/54107/79892/6241/8882/5937/11169/5981/983/51507/5001/51659/26057/898/5425/3159/23063/4673/5515/163859/84289/125476/55704",45,"Upres_DEq_MS_X3_vs_X5"
"GO:0006413","GO:0006413","translational initiation","29/817","123/18614",6.50498515684588e-14,3.2517698022944e-11,2.87969225949259e-11,"3315/1965/6188/8662/8661/4869/23367/8663/83939/1973/8668/1975/10209/1654/6218/7812/10605/5610/1939/8669/9689/27335/10480/1981/56339/7458/28985/5436/54915",29,"Upres_DEq_MS_X3_vs_X5"
"GO:0030490","GO:0030490","maturation of SSU-rRNA","18/817","54/18614",6.63897294816941e-12,2.98687392938142e-09,2.64510659040223e-09,"27340/705/8602/10199/55813/79954/92856/9277/25926/25879/23160/8780/51077/65095/83732/55720/28987/57050",18,"Upres_DEq_MS_X3_vs_X5"
