"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"R-HSA-8957322","R-HSA-8957322","Metabolism of steroids","12/67","154/10955",1.1928569868411e-10,4.06764232512813e-08,3.66646568586947e-08,"FDFT1/AMACR/HSD17B2/SCD/MSMO1/BAAT/SQLE/HSD17B7/HMGCR/TM7SF2/SCAP/CYP19A1",12,"Upres_DEq_MS_X3_vs_X3H"
"R-HSA-191273","R-HSA-191273","Cholesterol biosynthesis","6/67","27/10955",1.11435495286648e-08,1.89997519463735e-06,1.71258761177375e-06,"FDFT1/MSMO1/SQLE/HSD17B7/HMGCR/TM7SF2",6,"Upres_DEq_MS_X3_vs_X3H"
"R-HSA-1655829","R-HSA-1655829","Regulation of cholesterol biosynthesis by SREBP (SREBF)","6/67","55/10955",9.54544759277482e-07,0.000108499920971207,9.7798971827728e-05,"FDFT1/SCD/SQLE/HMGCR/TM7SF2/SCAP",6,"Upres_DEq_MS_X3_vs_X3H"
"R-HSA-2426168","R-HSA-2426168","Activation of gene expression by SREBF (SREBP)","5/67","42/10955",5.25084702785399e-06,0.000447634709124552,0.000403486140035096,"FDFT1/SCD/SQLE/HMGCR/TM7SF2",5,"Upres_DEq_MS_X3_vs_X3H"
"R-HSA-9749641","R-HSA-9749641","Aspirin ADME","5/67","44/10955",6.6405424907226e-06,0.000452884997867282,0.000408218612061263,"ACSM2A/UGT1A1/CES2/UGT1A6/UGT2B11",5,"Upres_DEq_MS_X3_vs_X3H"
"R-HSA-9748784","R-HSA-9748784","Drug ADME","6/67","110/10955",5.42275906682713e-05,0.00284801705681388,0.00256712758323708,"ACSM2A/UGT1A1/CES2/GSTA1/UGT1A6/UGT2B11",6,"Upres_DEq_MS_X3_vs_X3H"
"R-HSA-211859","R-HSA-211859","Biological oxidations","8/67","222/10955",5.84636932483787e-05,0.00284801705681388,0.00256712758323708,"ACSM2A/UGT1A1/CES2/GSTA1/UGT1A6/CYP19A1/UGT2B11/CYP4F2",8,"Upres_DEq_MS_X3_vs_X3H"
"R-HSA-156588","R-HSA-156588","Glucuronidation","3/67","25/10955",0.000456744379821171,0.0194687291898774,0.0175485998562871,"UGT1A1/UGT1A6/UGT2B11",3,"Upres_DEq_MS_X3_vs_X3H"
"R-HSA-156580","R-HSA-156580","Phase II - Conjugation of compounds","5/67","109/10955",0.000526033489866688,0.0199308244493934,0.017965120355681,"ACSM2A/UGT1A1/GSTA1/UGT1A6/UGT2B11",5,"Upres_DEq_MS_X3_vs_X3H"
"R-HSA-5668914","R-HSA-5668914","Diseases of metabolism","7/67","249/10955",0.000783950808951556,0.026732722585248,0.0240961722330373,"UGT1A1/PAH/AMN/DHDDS/CYP19A1/NOTCH3/BTD",7,"Upres_DEq_MS_X3_vs_X3H"
"R-HSA-174824","R-HSA-174824","Plasma lipoprotein assembly, remodeling, and clearance","4/67","75/10955",0.00112101015032651,0.0347513146601218,0.0313239199899847,"APOA4/SOAT2/AMN/ABCA1",4,"Upres_DEq_MS_X3_vs_X3H"
