"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"R-HSA-6790901","R-HSA-6790901","rRNA modification in the nucleus and cytosol","31/411","61/10955",1.71959675753275e-28,8.9956527000997e-26,7.75309069762673e-26,"HEATR1/NOP2/DCAF13/WDR46/UTP20/NOL11/DDX47/UTP15/IMP4/UTP4/NAT10/NOP14/PNO1/NOC4L/UTP14A/DHX37/UTP18/RRP9/UTP6/EMG1/WDR75/WDR43/WDR3/TBL3/IMP3/DDX49/DDX52/DIMT1/KRR1/UTP11/RRP7A",31,"Upres_DEq_MS_X1H_vs_X3H"
"R-HSA-8868773","R-HSA-8868773","rRNA processing in the nucleus and cytosol","50/411","195/10955",2.2175336232597e-28,8.9956527000997e-26,7.75309069762673e-26,"DDX21/HEATR1/NOP2/EXOSC10/PES1/GNL3/DCAF13/WDR46/UTP20/NOL11/DDX47/UTP15/IMP4/UTP4/NAT10/BOP1/NOP14/PNO1/BYSL/EXOSC8/NOC4L/UTP14A/DHX37/UTP18/RRP9/MTREX/UTP6/EMG1/WDR75/WDR43/WDR3/TBL3/RRP1/EXOSC9/IMP3/DDX49/DDX52/NOB1/DIMT1/NIP7/WDR12/RPP30/KRR1/RPL30/EXOSC5/RPL35A/UTP11/RRP7A/RPP40/RPL27",50,"Upres_DEq_MS_X1H_vs_X3H"
"R-HSA-72312","R-HSA-72312","rRNA processing","51/411","205/10955",2.94617446509816e-28,8.9956527000997e-26,7.75309069762673e-26,"DDX21/HEATR1/NOP2/EXOSC10/PES1/GNL3/DCAF13/WDR46/UTP20/NOL11/DDX47/UTP15/IMP4/UTP4/NAT10/BOP1/NOP14/PNO1/BYSL/EXOSC8/NOC4L/UTP14A/DHX37/UTP18/RRP9/MTREX/UTP6/EMG1/WDR75/WDR43/WDR3/TBL3/RRP1/EXOSC9/IMP3/DDX49/DDX52/NOB1/DIMT1/NIP7/WDR12/RPP30/PRORP/KRR1/RPL30/EXOSC5/RPL35A/UTP11/RRP7A/RPP40/RPL27",51,"Upres_DEq_MS_X1H_vs_X3H"
"R-HSA-6791226","R-HSA-6791226","Major pathway of rRNA processing in the nucleolus and cytosol","47/411","185/10955",1.60302469176058e-26,3.67092654413172e-24,3.16386452321166e-24,"DDX21/HEATR1/EXOSC10/PES1/GNL3/DCAF13/WDR46/UTP20/NOL11/DDX47/UTP15/IMP4/UTP4/BOP1/NOP14/PNO1/BYSL/EXOSC8/NOC4L/UTP14A/DHX37/UTP18/RRP9/MTREX/UTP6/EMG1/WDR75/WDR43/WDR3/TBL3/RRP1/EXOSC9/IMP3/DDX49/DDX52/NOB1/NIP7/WDR12/RPP30/KRR1/RPL30/EXOSC5/RPL35A/UTP11/RRP7A/RPP40/RPL27",47,"Upres_DEq_MS_X1H_vs_X3H"
"R-HSA-381426","R-HSA-381426","Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)","36/411","125/10955",1.51609754070809e-22,2.77749069457723e-20,2.39383822217068e-20,"C3/FN1/VWA1/LAMC1/APOB/LAMB1/FGG/FGA/TIMP1/APOE/APOA1/PLG/NOTUM/QSOX1/BPIFB2/F5/MATN3/ITIH2/SERPINA1/APLP2/APP/IGFALS/SERPINC1/ADAM10/MXRA8/APOA5/TNC/APOA2/LAMB2/VCAN/BMP4/MFGE8/IGF2/MEN1/MBTPS1/C4A",36,"Upres_DEq_MS_X1H_vs_X3H"
"R-HSA-8957275","R-HSA-8957275","Post-translational protein phosphorylation","33/411","108/10955",1.17693026788376e-21,1.79678020896921e-19,1.54859245774179e-19,"C3/FN1/VWA1/LAMC1/APOB/LAMB1/FGG/FGA/TIMP1/APOE/APOA1/NOTUM/QSOX1/BPIFB2/F5/MATN3/ITIH2/SERPINA1/APLP2/APP/SERPINC1/ADAM10/MXRA8/APOA5/TNC/APOA2/LAMB2/VCAN/BMP4/MFGE8/MEN1/MBTPS1/C4A",33,"Upres_DEq_MS_X1H_vs_X3H"
"R-HSA-76005","R-HSA-76005","Response to elevated platelet cytosolic Ca2+","34/411","134/10955",2.04200282984096e-19,2.67210656019188e-17,2.30301071034695e-17,"FN1/FGB/FGG/THBS1/FGA/SERPINE1/CLU/TIMP1/SERPINF2/APOA1/PLG/PSAP/ITIH3/FERMT3/QSOX1/TGFB1/F5/F13A1/SERPINA1/APLP2/A1BG/APP/LGALS3BP/ECM1/ORM1/PLEK/ITGB3/APOH/PRKCA/IGF2/CHID1/ABCC4/TTN/TIMP3",34,"Upres_DEq_MS_X1H_vs_X3H"
"R-HSA-114608","R-HSA-114608","Platelet degranulation ","33/411","129/10955",5.37663018220509e-19,6.15624155862483e-17,5.30588504822871e-17,"FN1/FGB/FGG/THBS1/FGA/SERPINE1/CLU/TIMP1/SERPINF2/APOA1/PLG/PSAP/ITIH3/FERMT3/QSOX1/TGFB1/F5/F13A1/SERPINA1/APLP2/A1BG/APP/LGALS3BP/ECM1/ORM1/PLEK/ITGB3/APOH/IGF2/CHID1/ABCC4/TTN/TIMP3",33,"Upres_DEq_MS_X1H_vs_X3H"
"R-HSA-1474244","R-HSA-1474244","Extracellular matrix organization","48/411","300/10955",6.11310288732812e-18,6.22178027199173e-16,5.3623709537966e-16,"HSPG2/FN1/COL6A3/FGB/LAMC1/LAMB1/FGG/THBS1/EMILIN1/FGA/COL18A1/COL6A1/SERPINE1/VTN/TIMP1/PLG/COMP/MMP14/TGFB1/NID1/MATN3/LUM/SDC4/AGRN/APP/COL6A2/FMOD/LAMA3/COL2A1/LAMA5/ITGB1/ADAM10/FBLN1/LOXL4/ITGA2/COL15A1/TNC/LAMB2/LTBP3/VCAN/ITGB3/BMP4/MMP15/PRKCA/TTR/ITGA1/CD151/CAPN5",48,"Upres_DEq_MS_X1H_vs_X3H"
"R-HSA-3000178","R-HSA-3000178","ECM proteoglycans","25/411","76/10955",1.48742039590205e-17,1.36247708264627e-15,1.17427925992267e-15,"HSPG2/FN1/COL6A3/LAMC1/LAMB1/COL6A1/SERPINE1/VTN/COMP/TGFB1/MATN3/LUM/AGRN/APP/COL6A2/FMOD/LAMA3/COL2A1/LAMA5/ITGB1/ITGA2/TNC/LAMB2/VCAN/ITGB3",25,"Upres_DEq_MS_X1H_vs_X3H"
