"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"R-HSA-191273","R-HSA-191273","Cholesterol biosynthesis","20/1012","27/10955",8.14091154278176e-16,1.09983714942982e-12,8.94643331648859e-13,"LSS/CYP51A1/FDFT1/IDI1/MSMO1/ACAT2/MVD/FDPS/NSDHL/SQLE/DHCR7/TM7SF2/MVK/DHCR24/HMGCR/PMVK/HMGCS1/PLPP6/HSD17B7/GGPS1",20,"Downres_DEq_MS_X1H_vs_X3H"
"R-HSA-5357801","R-HSA-5357801","Programmed Cell Death","53/1012","213/10955",1.06369485984417e-11,7.18525877824735e-09,5.84472333514374e-09,"CDH1/DSP/MAPT/PSME1/FLOT2/GSDMD/UBE2L3/PSMD5/APPL1/SFN/GSDME/BID/PAK2/RIPK1/STUB1/DBNL/DFFA/FNTA/CASP8/PSMA2/PSMB7/CHMP4B/CASP3/PSMD9/APIP/OPA1/STAT3/PSMF1/YWHAQ/CDC37/PSMB2/CASP6/CDKN2A/MAGED1/CHMP4A/TRADD/CASP7/CHMP2B/PRKCD/OCLN/PSMD10/PSMA4/PTK2/CHMP7/MAPK3/BAD/APAF1/CHMP3/GAS2/DAPK3/FAS/PPP3R1/STK24",53,"Downres_DEq_MS_X1H_vs_X3H"
"R-HSA-6798695","R-HSA-6798695","Neutrophil degranulation","88/1012","481/10955",1.91164566886812e-10,8.60877766213608e-08,7.00265992385373e-08,"ANPEP/RNASET2/GPI/PRDX6/VCL/APEH/DSP/CKAP4/PGAM1/CAPN1/VAT1/ALAD/CYB5R3/LGALS3/GCA/LTA4H/LPCAT1/PPIA/ACLY/FUCA1/IST1/PDXK/HEBP2/CTSH/APRT/CPPED1/ARSB/SLC27A2/CSTB/FABP5/GSDMD/CPNE1/SERPINB6/CEACAM1/S100A11/MVP/ARSA/PGM2/IDH1/GGH/ALDOA/NIT2/GAA/CAB39/SURF4/PFKL/DBNL/GM2A/DGAT1/PSMA2/NFKB1/PSMB7/TOM1/SERPINB1/PNP/ACAA1/HP/HGSNAT/PYCARD/DERA/MIF/OSTF1/GALNS/CYFIP1/MAPK14/SNAP29/PPIE/DYNC1LI1/PDAP1/ACTR10/PAFAH1B2/NME2/TMEM63A/PRKCD/PSEN1/COTL1/ATP11A/TRAPPC1/PTPN6/DYNLT1/ATP6V0A1/ANXA2/APAF1/CD55/SCAMP1/AGA/ATG7/FRMPD3",88,"Downres_DEq_MS_X1H_vs_X3H"
"R-HSA-109581","R-HSA-109581","Apoptosis","44/1012","180/10955",1.13278139999701e-09,3.82596917848989e-07,3.11216784630757e-07,"CDH1/DSP/MAPT/PSME1/GSDMD/PSMD5/APPL1/SFN/GSDME/BID/PAK2/RIPK1/DBNL/DFFA/FNTA/CASP8/PSMA2/PSMB7/CASP3/PSMD9/APIP/OPA1/STAT3/PSMF1/YWHAQ/PSMB2/CASP6/CDKN2A/MAGED1/TRADD/CASP7/PRKCD/OCLN/PSMD10/PSMA4/PTK2/MAPK3/BAD/APAF1/GAS2/DAPK3/FAS/PPP3R1/STK24",44,"Downres_DEq_MS_X1H_vs_X3H"
"R-HSA-156580","R-HSA-156580","Phase II - Conjugation of compounds","31/1012","109/10955",7.23459318510016e-09,1.95478707861406e-06,1.59008742847254e-06,"ABHD14B/UGT1A1/SULT1A3/COMT/MGST3/GSTT1/GGCT/UGP2/GSS/CNDP2/GSTO1/ACSM2A/BPNT1/SULT1A1/AKR1A1/UGT2A3/GGT7/UGT1A6/GSTK1/GSTZ1/ESD/GSTA1/TPMT/MTR/PAPSS1/AS3MT/MAT2B/SULT1C2/OPLAH/GSTM1/UGT2A1",31,"Downres_DEq_MS_X1H_vs_X3H"
"R-HSA-15869","R-HSA-15869","Metabolism of nucleotides","29/1012","99/10955",1.05726893975629e-08,2.38061722935125e-06,1.93647153176415e-06,"GLRX/CMPK1/AMPD2/TXN/HPRT1/NUDT5/APRT/ENTPD5/AK1/ITPA/SAMHD1/PFAS/ATIC/DNPH1/PUDP/NME1/PNP/ADSS2/DCK/ADA/GUK1/NT5C2/NME2/NUDT9/DCTD/NME3/NUDT16/NUDT1/UCKL1",29,"Downres_DEq_MS_X1H_vs_X3H"
"R-HSA-211859","R-HSA-211859","Biological oxidations","48/1012","222/10955",1.51546408210163e-08,2.92484567845614e-06,2.37916466423173e-06,"CYP51A1/CES2/ACSS2/MTARC2/ACY1/ABHD14B/UGT1A1/SULT1A3/COMT/MGST3/CYB5R3/GSTT1/GGCT/ADH5/UGP2/GSS/CNDP2/DPEP1/GSTO1/ACSM2A/BPNT1/ADH4/SULT1A1/AKR1A1/UGT2A3/GGT7/UGT1A6/ADH6/AKR7A2/GSTK1/GSTZ1/NQO2/AIP/ESD/GSTA1/TPMT/MTR/CES3/PAPSS1/CBR3/AS3MT/MAT2B/SULT1C2/OPLAH/BPHL/MAOA/GSTM1/UGT2A1",48,"Downres_DEq_MS_X1H_vs_X3H"
"R-HSA-199977","R-HSA-199977","ER to Golgi Anterograde Transport","37/1012","154/10955",3.90150294116842e-08,5.85658941502059e-06,4.7639404334267e-06,"SEC31A/COPZ1/DCTN2/SEC22B/SEC13/SEC23IP/ARFGAP1/DYNC1I2/ARFGAP2/PPP6R1/SEC16A/COPG1/SEC24D/ARCN1/ARF1/MCFD2/TRAPPC3/ARFGAP3/YKT6/TBC1D20/BET1L/DYNC1LI1/DYNC1LI2/ACTR10/COPG2/TRAPPC4/STX5/TRAPPC1/PPP6C/DCTN6/KDELR3/FOLR1/SEC24B/CD55/KDELR1/DCTN5/TMEM115",37,"Downres_DEq_MS_X1H_vs_X3H"
"R-HSA-8957322","R-HSA-8957322","Metabolism of steroids","37/1012","154/10955",3.90150294116842e-08,5.85658941502059e-06,4.7639404334267e-06,"ACOX2/LSS/CYP51A1/FDFT1/IDI1/MSMO1/ACAT2/AMACR/MVD/AKR1D1/FDPS/NSDHL/SQLE/SLC27A2/DHCR7/HSD17B2/TM7SF2/MVK/DHCR24/OSBP/SEC24D/HMGCR/ACACA/PMVK/SCD/HMGCS1/HELZ2/PLPP6/HSD17B7/GGPS1/OSBPL9/OSBPL2/SEC24B/BAAT/ABCC3/SERPINA6/SRD5A3",37,"Downres_DEq_MS_X1H_vs_X3H"
"R-HSA-2426168","R-HSA-2426168","Activation of gene expression by SREBF (SREBP)","17/1012","42/10955",6.23438496052686e-08,8.42265408167179e-06,6.85126094609478e-06,"LSS/CYP51A1/FDFT1/IDI1/MVD/FDPS/SQLE/DHCR7/TM7SF2/MVK/HMGCR/ACACA/PMVK/SCD/HMGCS1/HELZ2/GGPS1",17,"Downres_DEq_MS_X1H_vs_X3H"
