"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"R-HSA-8868773","R-HSA-8868773","rRNA processing in the nucleus and cytosol","68/507","195/10955",3.84666395524515e-42,4.46982351599487e-39,3.93979371416162e-39,"NOC4L/UTP20/RBM28/WDR46/HEATR1/NOL11/EXOSC10/PES1/FTSJ3/RPL27A/RPL23/DDX21/NOP2/DDX47/GNL3/UTP6/RPL11/DCAF13/NAT10/NOL6/RPL37A/RPL10A/UTP18/BYSL/RPS12/DDX52/BMS1/UTP14A/PNO1/UTP4/WDR12/NOP14/WDR43/UTP15/EXOSC7/RPL19/RPS16/IMP4/EXOSC5/RPL23A/NIP7/MPHOSPH10/RPL30/EXOSC8/EMG1/RPL36AL/RPL28/WDR3/EXOSC1/RPL36A/RPL22/RPL26L1/UTP3/RPL35A/RPS21/RPL32/LTV1/RPS5/MPHOSPH6/FCF1/IMP3/EXOSC3/RPL36/RIOK3/C1D/RRP36/SNU13/RIOK1",68,"Upres_DEq_MS_X3H_vs_X5H"
"R-HSA-6791226","R-HSA-6791226","Major pathway of rRNA processing in the nucleolus and cytosol","66/507","185/10955",1.25302012327302e-41,5.25693695300887e-39,4.6335715692342e-39,"NOC4L/UTP20/RBM28/WDR46/HEATR1/NOL11/EXOSC10/PES1/FTSJ3/RPL27A/RPL23/DDX21/DDX47/GNL3/UTP6/RPL11/DCAF13/NOL6/RPL37A/RPL10A/UTP18/BYSL/RPS12/DDX52/BMS1/UTP14A/PNO1/UTP4/WDR12/NOP14/WDR43/UTP15/EXOSC7/RPL19/RPS16/IMP4/EXOSC5/RPL23A/NIP7/MPHOSPH10/RPL30/EXOSC8/EMG1/RPL36AL/RPL28/WDR3/EXOSC1/RPL36A/RPL22/RPL26L1/UTP3/RPL35A/RPS21/RPL32/LTV1/RPS5/MPHOSPH6/FCF1/IMP3/EXOSC3/RPL36/RIOK3/C1D/RRP36/SNU13/RIOK1",66,"Upres_DEq_MS_X3H_vs_X5H"
"R-HSA-72312","R-HSA-72312","rRNA processing","69/507","205/10955",1.35721263847045e-41,5.25693695300887e-39,4.6335715692342e-39,"NOC4L/UTP20/RBM28/WDR46/HEATR1/NOL11/EXOSC10/PES1/FTSJ3/RPL27A/RPL23/DDX21/NOP2/DDX47/GNL3/UTP6/RPL11/DCAF13/NAT10/NOL6/RPL37A/RPL10A/UTP18/BYSL/RPS12/DDX52/BMS1/UTP14A/PNO1/ELAC2/UTP4/WDR12/NOP14/WDR43/UTP15/EXOSC7/RPL19/RPS16/IMP4/EXOSC5/RPL23A/NIP7/MPHOSPH10/RPL30/EXOSC8/EMG1/RPL36AL/RPL28/WDR3/EXOSC1/RPL36A/RPL22/RPL26L1/UTP3/RPL35A/RPS21/RPL32/LTV1/RPS5/MPHOSPH6/FCF1/IMP3/EXOSC3/RPL36/RIOK3/C1D/RRP36/SNU13/RIOK1",69,"Upres_DEq_MS_X3H_vs_X5H"
"R-HSA-6790901","R-HSA-6790901","rRNA modification in the nucleus and cytosol","29/507","61/10955",4.96605077677118e-23,1.44263775065203e-20,1.27157036994694e-20,"NOC4L/UTP20/WDR46/HEATR1/NOL11/NOP2/DDX47/UTP6/DCAF13/NAT10/NOL6/UTP18/DDX52/BMS1/UTP14A/PNO1/UTP4/NOP14/WDR43/UTP15/IMP4/MPHOSPH10/EMG1/WDR3/UTP3/FCF1/IMP3/RRP36/SNU13",29,"Upres_DEq_MS_X3H_vs_X5H"
"R-HSA-72203","R-HSA-72203","Processing of Capped Intron-Containing Pre-mRNA","45/507","285/10955",2.87778675003963e-13,6.6879764070921e-11,5.89491896376539e-11,"SARNP/TRA2B/SNRPC/NUP50/POLDIP3/RBM17/SNRNP40/YBX1/PHF5A/WBP11/PABPN1/SNW1/DDX39A/RBM10/HTATSF1/NUP153/SNIP1/PLRG1/IK/MFAP1/ALYREF/BCAS2/RBM5/FYTTD1/RBMX/SNRPD3/C9orf78/AAAS/BUD31/ZC3H11A/HNRNPM/GTF2F1/PQBP1/THOC5/HNRNPH1/U2AF1L4/BUD13/SNU13/SAP18/THOC7/CACTIN/SDE2/CWC25/RANBP2/CWC27",45,"Upres_DEq_MS_X3H_vs_X5H"
"R-HSA-69190","R-HSA-69190","DNA strand elongation","15/507","32/10955",2.13350149996688e-12,4.13188123826919e-10,3.64192449029434e-10,"MCM5/MCM2/MCM6/MCM3/MCM4/MCM7/PCNA/RFC4/RFC5/RFC3/RFC1/POLD1/GINS2/RFC2/LIG1",15,"Upres_DEq_MS_X3H_vs_X5H"
"R-HSA-156827","R-HSA-156827","L13a-mediated translational silencing of Ceruloplasmin expression","25/507","112/10955",3.37567481184731e-11,5.60362018766654e-09,4.9391452510187e-09,"RPL27A/EIF3B/RPL23/RPL11/RPL37A/RPL10A/RPS12/EIF4B/RPL19/RPS16/RPL23A/EIF3K/RPL30/RPL36AL/RPL28/EIF4H/RPL36A/RPL22/RPL26L1/RPL35A/RPS21/RPL32/RPS5/EIF4G1/RPL36",25,"Upres_DEq_MS_X3H_vs_X5H"
"R-HSA-72706","R-HSA-72706","GTP hydrolysis and joining of the 60S ribosomal subunit","25/507","113/10955",4.15068674419661e-11,6.02887249594557e-09,5.31397131855697e-09,"RPL27A/EIF3B/RPL23/RPL11/RPL37A/RPL10A/RPS12/EIF4B/RPL19/RPS16/RPL23A/EIF3K/RPL30/RPL36AL/RPL28/EIF4H/RPL36A/RPL22/RPL26L1/RPL35A/RPS21/RPL32/RPS5/EIF4G1/RPL36",25,"Upres_DEq_MS_X3H_vs_X5H"
"R-HSA-168255","R-HSA-168255","Influenza Infection","29/507","157/10955",1.22332568134106e-10,1.57944937968702e-08,1.39215893326884e-08,"KPNA2/RPL27A/RPL23/GRSF1/RPL11/RPL37A/RPL10A/NUP50/RPS12/PABPN1/CLTA/RPL19/RPS16/NUP153/RPL23A/RPL30/RPL36AL/RPL28/RPL36A/RPL22/RPL26L1/RPL35A/RPS21/AAAS/RPL32/GTF2F1/RPS5/RPL36/RANBP2",29,"Upres_DEq_MS_X3H_vs_X5H"
"R-HSA-72613","R-HSA-72613","Eukaryotic Translation Initiation","25/507","120/10955",1.64940257270912e-10,1.74236889953455e-08,1.5357595246373e-08,"RPL27A/EIF3B/RPL23/RPL11/RPL37A/RPL10A/RPS12/EIF4B/RPL19/RPS16/RPL23A/EIF3K/RPL30/RPL36AL/RPL28/EIF4H/RPL36A/RPL22/RPL26L1/RPL35A/RPS21/RPL32/RPS5/EIF4G1/RPL36",25,"Upres_DEq_MS_X3H_vs_X5H"
