"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"R-HSA-176974","R-HSA-176974","Unwinding of DNA","4/28","12/10955",1.6662180653298e-08,2.36602965276832e-06,1.91176599074683e-06,"MCM5/MCM2/MCM6/MCM3",4,"Downres_DEq_MS_X3H_vs_X5H"
"R-HSA-69190","R-HSA-69190","DNA strand elongation","4/28","32/10955",1.16870158513984e-06,6.28383126127344e-05,5.07737292423132e-05,"MCM5/MCM2/MCM6/MCM3",4,"Downres_DEq_MS_X3H_vs_X5H"
"R-HSA-68962","R-HSA-68962","Activation of the pre-replicative complex","4/28","33/10955",1.32756998477608e-06,6.28383126127344e-05,5.07737292423132e-05,"MCM5/MCM2/MCM6/MCM3",4,"Downres_DEq_MS_X3H_vs_X5H"
"R-HSA-176187","R-HSA-176187","Activation of ATR in response to replication stress","4/28","37/10955",2.12771341213015e-06,7.55338261306204e-05,6.1031779453207e-05,"MCM5/MCM2/MCM6/MCM3",4,"Downres_DEq_MS_X3H_vs_X5H"
"R-HSA-69206","R-HSA-69206","G1/S Transition","5/28","131/10955",1.7847967675589e-05,0.000506882281986728,0.00040956388981878,"MCM5/MCM2/MCM6/MCM3/TK1",5,"Downres_DEq_MS_X3H_vs_X5H"
"R-HSA-68949","R-HSA-68949","Orc1 removal from chromatin","4/28","71/10955",2.9489175729592e-05,0.000674067427619798,0.000544650478951505,"MCM5/MCM2/MCM6/MCM3",4,"Downres_DEq_MS_X3H_vs_X5H"
"R-HSA-453279","R-HSA-453279","Mitotic G1 phase and G1/S transition","5/28","149/10955",3.32286760094267e-05,0.000674067427619798,0.000544650478951505,"MCM5/MCM2/MCM6/MCM3/TK1",5,"Downres_DEq_MS_X3H_vs_X5H"
"R-HSA-69052","R-HSA-69052","Switching of origins to a post-replicative state","4/28","92/10955",8.17343123637869e-05,0.00145078404445722,0.00117224211153326,"MCM5/MCM2/MCM6/MCM3",4,"Downres_DEq_MS_X3H_vs_X5H"
"R-HSA-69239","R-HSA-69239","Synthesis of DNA","4/28","121/10955",0.000236176136732324,0.00372633460177667,0.00301090045658752,"MCM5/MCM2/MCM6/MCM3",4,"Downres_DEq_MS_X3H_vs_X5H"
"R-HSA-2514853","R-HSA-2514853","Condensation of Prometaphase Chromosomes","2/28","11/10955",0.00034159552572237,0.00485065646525765,0.00391935918986719,"SMC4/NCAPG",2,"Downres_DEq_MS_X3H_vs_X5H"
"R-HSA-68867","R-HSA-68867","Assembly of the pre-replicative complex","4/28","142/10955",0.000434997324255923,0.00561542000403101,0.00453729266448762,"MCM5/MCM2/MCM6/MCM3",4,"Downres_DEq_MS_X3H_vs_X5H"
"R-HSA-69002","R-HSA-69002","DNA Replication Pre-Initiation","4/28","159/10955",0.000666745156684012,0.00758812972385605,0.0061312538169037,"MCM5/MCM2/MCM6/MCM3",4,"Downres_DEq_MS_X3H_vs_X5H"
"R-HSA-69242","R-HSA-69242","S Phase","4/28","163/10955",0.000731950663514523,0.00758812972385605,0.0061312538169037,"MCM5/MCM2/MCM6/MCM3",4,"Downres_DEq_MS_X3H_vs_X5H"
"R-HSA-69620","R-HSA-69620","Cell Cycle Checkpoints","5/28","293/10955",0.000783991129709036,0.00758812972385605,0.0061312538169037,"MCM5/MCM2/MCM6/MCM3/SPC24",5,"Downres_DEq_MS_X3H_vs_X5H"
"R-HSA-69481","R-HSA-69481","G2/M Checkpoints","4/28","167/10955",0.000801562998998879,0.00758812972385605,0.0061312538169037,"MCM5/MCM2/MCM6/MCM3",4,"Downres_DEq_MS_X3H_vs_X5H"
"R-HSA-69306","R-HSA-69306","DNA Replication","4/28","187/10955",0.00122149085699415,0.0108407313558231,0.0087593752244975,"MCM5/MCM2/MCM6/MCM3",4,"Downres_DEq_MS_X3H_vs_X5H"
