"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"R-HSA-191273","R-HSA-191273","Cholesterol biosynthesis","18/959","27/10955",1.71729745984908e-13,2.30289589365761e-10,1.83660444127017e-10,"LSS/CYP51A1/IDI1/MSMO1/ACAT2/MVD/FDPS/NSDHL/SQLE/DHCR7/MVK/DHCR24/HMGCR/PMVK/HMGCS1/PLPP6/HSD17B7/GGPS1",18,"Upres_DEq_MS_X1H_vs_X3H"
"R-HSA-5357801","R-HSA-5357801","Programmed Cell Death","52/959","213/10955",4.71710363999479e-12,3.16281799061651e-09,2.52240910433406e-09,"CDH1/DSP/MAPT/PSME1/FLOT2/GSDMD/UBE2L3/PSMD5/APPL1/SFN/BID/PAK2/RIPK1/STUB1/DBNL/DFFA/FNTA/CASP8/PSMA2/PSMB7/CHMP4B/CASP3/PSMD9/APIP/OPA1/STAT3/PSMF1/YWHAQ/CDC37/PSMB2/CASP6/CDKN2A/MAGED1/CHMP4A/TRADD/CASP7/CHMP2B/PRKCD/OCLN/PSMD10/PSMA4/PTK2/CHMP7/MAPK3/BAD/APAF1/CHMP3/GAS2/DAPK3/FAS/PPP3R1/STK24",52,"Upres_DEq_MS_X1H_vs_X3H"
"R-HSA-6798695","R-HSA-6798695","Neutrophil degranulation","85/959","481/10955",1.59047200776826e-10,7.10940987472414e-08,5.66989319260546e-08,"ANPEP/RNASET2/GPI/PRDX6/VCL/APEH/DSP/CKAP4/PGAM1/CAPN1/VAT1/ALAD/CYB5R3/LGALS3/GCA/LTA4H/LPCAT1/PPIA/ACLY/FUCA1/IST1/PDXK/HEBP2/CTSH/APRT/CPPED1/ARSB/CSTB/FABP5/GSDMD/CPNE1/SERPINB6/CEACAM1/S100A11/MVP/PGM2/IDH1/GGH/ALDOA/NIT2/GAA/CAB39/SURF4/PFKL/DBNL/GM2A/DGAT1/PSMA2/NFKB1/PSMB7/TOM1/SERPINB1/PNP/ACAA1/HP/HGSNAT/PYCARD/DERA/MIF/OSTF1/CYFIP1/MAPK14/SNAP29/PPIE/DYNC1LI1/PDAP1/ACTR10/PAFAH1B2/NME2/TMEM63A/PRKCD/PSEN1/COTL1/ATP11A/TRAPPC1/PTPN6/DYNLT1/ATP6V0A1/ANXA2/APAF1/CD55/SCAMP1/AGA/ATG7/FRMPD3",85,"Upres_DEq_MS_X1H_vs_X3H"
"R-HSA-109581","R-HSA-109581","Apoptosis","43/959","180/10955",7.12135148890887e-10,2.3874330866567e-07,1.90402450335037e-07,"CDH1/DSP/MAPT/PSME1/GSDMD/PSMD5/APPL1/SFN/BID/PAK2/RIPK1/DBNL/DFFA/FNTA/CASP8/PSMA2/PSMB7/CASP3/PSMD9/APIP/OPA1/STAT3/PSMF1/YWHAQ/PSMB2/CASP6/CDKN2A/MAGED1/TRADD/CASP7/PRKCD/OCLN/PSMD10/PSMA4/PTK2/MAPK3/BAD/APAF1/GAS2/DAPK3/FAS/PPP3R1/STK24",43,"Upres_DEq_MS_X1H_vs_X3H"
"R-HSA-15869","R-HSA-15869","Metabolism of nucleotides","29/959","99/10955",3.10183415716897e-09,8.31911920952717e-07,6.6346600077551e-07,"GLRX/CMPK1/AMPD2/TXN/HPRT1/NUDT5/APRT/ENTPD5/AK1/ITPA/SAMHD1/PFAS/ATIC/DNPH1/PUDP/NME1/PNP/ADSS2/DCK/ADA/GUK1/NT5C2/NME2/NUDT9/DCTD/NME3/NUDT16/NUDT1/UCKL1",29,"Upres_DEq_MS_X1H_vs_X3H"
"R-HSA-199977","R-HSA-199977","ER to Golgi Anterograde Transport","37/959","154/10955",9.36646680652301e-09,2.09340533125789e-06,1.66953162726796e-06,"SEC31A/COPZ1/DCTN2/SEC22B/SEC13/SEC23IP/ARFGAP1/DYNC1I2/ARFGAP2/PPP6R1/SEC16A/COPG1/SEC24D/ARCN1/ARF1/MCFD2/TRAPPC3/ARFGAP3/YKT6/TBC1D20/BET1L/DYNC1LI1/DYNC1LI2/ACTR10/COPG2/TRAPPC4/STX5/TRAPPC1/PPP6C/DCTN6/KDELR3/FOLR1/SEC24B/CD55/KDELR1/DCTN5/TMEM115",37,"Upres_DEq_MS_X1H_vs_X3H"
"R-HSA-71336","R-HSA-71336","Pentose phosphate pathway","10/959","15/10955",5.04552534927893e-08,9.66578499054721e-06,7.70865226295848e-06,"PGLS/G6PD/PGD/SHPK/PGM2/TKT/DERA/RPE/PRPS2/PRPS1",10,"Upres_DEq_MS_X1H_vs_X3H"
"R-HSA-156580","R-HSA-156580","Phase II - Conjugation of compounds","28/959","109/10955",1.32158085671098e-07,2.21529991106178e-05,1.76674493476099e-05,"ABHD14B/UGT1A1/SULT1A3/COMT/GSTT1/GGCT/UGP2/GSS/CNDP2/GSTO1/ACSM2A/BPNT1/SULT1A1/AKR1A1/UGT2A3/GGT7/UGT1A6/GSTK1/GSTZ1/ESD/GSTA1/TPMT/MTR/PAPSS1/MAT2B/OPLAH/GSTM1/UGT2A1",28,"Upres_DEq_MS_X1H_vs_X3H"
"R-HSA-948021","R-HSA-948021","Transport to the Golgi and subsequent modification","39/959","185/10955",1.68509903279242e-07,2.4205376748248e-05,1.93042605881079e-05,"SEC31A/COPZ1/DCTN2/FUCA1/SEC22B/SEC13/SEC23IP/ARFGAP1/DYNC1I2/ST6GAL1/ARFGAP2/PPP6R1/SEC16A/COPG1/SEC24D/ARCN1/ARF1/MCFD2/TRAPPC3/ARFGAP3/YKT6/TBC1D20/BET1L/DYNC1LI1/DYNC1LI2/ACTR10/COPG2/TRAPPC4/STX5/TRAPPC1/PPP6C/DCTN6/KDELR3/FOLR1/SEC24B/CD55/KDELR1/DCTN5/TMEM115",39,"Upres_DEq_MS_X1H_vs_X3H"
"R-HSA-211859","R-HSA-211859","Biological oxidations","44/959","222/10955",1.80502436601402e-07,2.4205376748248e-05,1.93042605881079e-05,"CYP51A1/CES2/ACSS2/ACY1/ABHD14B/UGT1A1/SULT1A3/COMT/CYB5R3/GSTT1/GGCT/ADH5/UGP2/GSS/CNDP2/DPEP1/GSTO1/ACSM2A/BPNT1/ADH4/SULT1A1/AKR1A1/UGT2A3/GGT7/UGT1A6/ADH6/AKR7A2/GSTK1/GSTZ1/NQO2/AIP/ESD/GSTA1/TPMT/MTR/CES3/PAPSS1/CBR3/MAT2B/OPLAH/BPHL/MAOA/GSTM1/UGT2A1",44,"Upres_DEq_MS_X1H_vs_X3H"
