"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"R-HSA-72203","R-HSA-72203","Processing of Capped Intron-Containing Pre-mRNA","111/819","285/10955",1.45231272935608e-52,1.76165534070893e-49,1.44008272742466e-49,"SF3B1/SNRNP200/MTREX/THOC2/U2SURP/RBM17/CDC5L/SNRNP40/THOC6/USP39/SF3A1/NUP153/DHX9/PNN/SF3B2/PRPF6/RBM39/DDX39A/DDX5/PRPF4/PRPF19/DDX23/PRPF8/POLDIP3/NDC1/SRSF10/POLR2A/SMU1/TRA2B/SF3B3/DHX15/AAAS/DDX41/ACIN1/SART1/WBP11/SF3A3/THOC1/IK/PHF5A/SNRPA1/SNW1/SRRM2/CCAR1/PLRG1/CHERP/BCAS2/HNRNPR/PABPN1/SF3B6/RBM10/CDC40/PRPF4B/ALYREF/RBMX/CSTF2/NUP43/CTNNBL1/THOC5/NUP35/SNRPD1/PRPF38A/YBX1/CPSF7/ZC3H11A/MFAP1/RBM5/THOC7/SNRPD2/RBM22/SARNP/SNRPD3/SF3A2/BUD13/POLR2K/SMNDC1/DHX8/PQBP1/C9orf78/HNRNPA1/RNPS1/SLU7/SNRPC/RBM42/POLR2L/FYTTD1/SNRPB/HNRNPL/HNRNPM/SNRPF/WTAP/SNRPE/U2AF1L4/SNIP1/FUS/SRSF4/HNRNPC/BUD31/SNRPB2/SUGP1/HNRNPH1/CHTOP/CWC25/SYF2/FAM32A/RANBP2/RBM7/NKAP/TXNL4A/DHX16/CCDC12",111,"Downres_DEq_MS_X1H_vs_X5H"
"R-HSA-8868773","R-HSA-8868773","rRNA processing in the nucleus and cytosol","92/819","195/10955",3.03714808468457e-52,1.84203031336119e-49,1.50578605040677e-49,"UTP20/HEATR1/PES1/WDR46/EXOSC10/NOP2/GNL3/XRN2/UTP18/RBM28/NOP14/PDCD11/DDX47/FTSJ3/NAT10/UTP6/NOC4L/UTP15/WDR36/MTREX/UTP4/NCL/PNO1/BOP1/UTP14A/IMP4/DDX52/RRP1/RPL23/TBL3/WDR75/EXOSC5/EMG1/NOL6/NIP7/EXOSC9/BMS1/TSR1/PWP2/EXOSC6/EXOSC8/WDR3/WDR12/RPL27A/RRP9/LAS1L/RPL30/EXOSC2/RPL10A/KRR1/RPL35A/MPHOSPH10/RPS11/DHX37/EXOSC4/RPL18/RRP7A/RPP30/EBNA1BP2/DIMT1/IMP3/NOB1/RCL1/RPL26L1/RPL36AL/EXOSC1/RPL27/RPS16/FBL/UTP3/MPHOSPH6/RPS7/RPL28/RPL22/RPL13/UTP11/RPL34/RPL32/RPS23/RPL19/DDX49/NOL9/EXOSC7/LTV1/RPL36A/C1D/RPP40/NOL12/RPS24/RRP36/EXOSC3/CSNK1D",92,"Downres_DEq_MS_X1H_vs_X5H"
"R-HSA-6791226","R-HSA-6791226","Major pathway of rRNA processing in the nucleolus and cytosol","89/819","185/10955",1.90606224579347e-51,7.70684501382494e-49,6.30003731767527e-49,"UTP20/HEATR1/PES1/WDR46/EXOSC10/GNL3/XRN2/UTP18/RBM28/NOP14/PDCD11/DDX47/FTSJ3/UTP6/NOC4L/UTP15/WDR36/MTREX/UTP4/NCL/PNO1/BOP1/UTP14A/IMP4/DDX52/RRP1/RPL23/TBL3/WDR75/EXOSC5/EMG1/NOL6/NIP7/EXOSC9/BMS1/TSR1/PWP2/EXOSC6/EXOSC8/WDR3/WDR12/RPL27A/RRP9/LAS1L/RPL30/EXOSC2/RPL10A/KRR1/RPL35A/MPHOSPH10/RPS11/DHX37/EXOSC4/RPL18/RRP7A/RPP30/EBNA1BP2/IMP3/NOB1/RCL1/RPL26L1/RPL36AL/EXOSC1/RPL27/RPS16/FBL/UTP3/MPHOSPH6/RPS7/RPL28/RPL22/RPL13/UTP11/RPL34/RPL32/RPS23/RPL19/DDX49/NOL9/EXOSC7/LTV1/RPL36A/C1D/RPP40/NOL12/RPS24/RRP36/EXOSC3/CSNK1D",89,"Downres_DEq_MS_X1H_vs_X5H"
"R-HSA-72312","R-HSA-72312","rRNA processing","93/819","205/10955",6.22852877904243e-51,1.88880135224462e-48,1.5440195025942e-48,"UTP20/HEATR1/PES1/WDR46/EXOSC10/NOP2/GNL3/XRN2/UTP18/RBM28/NOP14/PDCD11/DDX47/FTSJ3/NAT10/UTP6/NOC4L/UTP15/WDR36/MTREX/UTP4/NCL/PNO1/BOP1/UTP14A/IMP4/DDX52/RRP1/RPL23/TBL3/WDR75/EXOSC5/EMG1/NOL6/NIP7/EXOSC9/BMS1/TSR1/PWP2/EXOSC6/EXOSC8/WDR3/WDR12/RPL27A/RRP9/LAS1L/RPL30/EXOSC2/RPL10A/KRR1/RPL35A/MPHOSPH10/RPS11/DHX37/EXOSC4/RPL18/RRP7A/RPP30/EBNA1BP2/DIMT1/IMP3/PRORP/NOB1/RCL1/RPL26L1/RPL36AL/EXOSC1/RPL27/RPS16/FBL/UTP3/MPHOSPH6/RPS7/RPL28/RPL22/RPL13/UTP11/RPL34/RPL32/RPS23/RPL19/DDX49/NOL9/EXOSC7/LTV1/RPL36A/C1D/RPP40/NOL12/RPS24/RRP36/EXOSC3/CSNK1D",93,"Downres_DEq_MS_X1H_vs_X5H"
"R-HSA-72163","R-HSA-72163","mRNA Splicing - Major Pathway","90/819","207/10955",2.35103565943429e-47,5.70361250978758e-45,4.66247492881494e-45,"SF3B1/SNRNP200/MTREX/U2SURP/RBM17/CDC5L/SNRNP40/USP39/SF3A1/DHX9/PNN/SF3B2/PRPF6/RBM39/DDX5/PRPF4/PRPF19/DDX23/PRPF8/SRSF10/POLR2A/SMU1/TRA2B/SF3B3/DHX15/DDX41/ACIN1/SART1/WBP11/SF3A3/IK/PHF5A/SNRPA1/SNW1/SRRM2/CCAR1/PLRG1/CHERP/BCAS2/HNRNPR/SF3B6/RBM10/CDC40/PRPF4B/ALYREF/RBMX/CTNNBL1/SNRPD1/PRPF38A/YBX1/MFAP1/RBM5/SNRPD2/RBM22/SNRPD3/SF3A2/BUD13/POLR2K/SMNDC1/DHX8/PQBP1/C9orf78/HNRNPA1/RNPS1/SLU7/SNRPC/RBM42/POLR2L/SNRPB/HNRNPL/HNRNPM/SNRPF/SNRPE/U2AF1L4/SNIP1/FUS/SRSF4/HNRNPC/BUD31/SNRPB2/SUGP1/HNRNPH1/CWC25/SYF2/FAM32A/RBM7/NKAP/TXNL4A/DHX16/CCDC12",90,"Downres_DEq_MS_X1H_vs_X5H"
"R-HSA-72172","R-HSA-72172","mRNA Splicing","90/819","215/10955",1.13903987409197e-45,2.30275894545593e-43,1.88241326560462e-43,"SF3B1/SNRNP200/MTREX/U2SURP/RBM17/CDC5L/SNRNP40/USP39/SF3A1/DHX9/PNN/SF3B2/PRPF6/RBM39/DDX5/PRPF4/PRPF19/DDX23/PRPF8/SRSF10/POLR2A/SMU1/TRA2B/SF3B3/DHX15/DDX41/ACIN1/SART1/WBP11/SF3A3/IK/PHF5A/SNRPA1/SNW1/SRRM2/CCAR1/PLRG1/CHERP/BCAS2/HNRNPR/SF3B6/RBM10/CDC40/PRPF4B/ALYREF/RBMX/CTNNBL1/SNRPD1/PRPF38A/YBX1/MFAP1/RBM5/SNRPD2/RBM22/SNRPD3/SF3A2/BUD13/POLR2K/SMNDC1/DHX8/PQBP1/C9orf78/HNRNPA1/RNPS1/SLU7/SNRPC/RBM42/POLR2L/SNRPB/HNRNPL/HNRNPM/SNRPF/SNRPE/U2AF1L4/SNIP1/FUS/SRSF4/HNRNPC/BUD31/SNRPB2/SUGP1/HNRNPH1/CWC25/SYF2/FAM32A/RBM7/NKAP/TXNL4A/DHX16/CCDC12",90,"Downres_DEq_MS_X1H_vs_X5H"
"R-HSA-6790901","R-HSA-6790901","rRNA modification in the nucleus and cytosol","39/819","61/10955",2.28157755573151e-29,3.95364796443189e-27,3.23194895864524e-27,"UTP20/HEATR1/WDR46/NOP2/UTP18/NOP14/PDCD11/DDX47/NAT10/UTP6/NOC4L/UTP15/WDR36/UTP4/PNO1/UTP14A/IMP4/DDX52/TBL3/WDR75/EMG1/NOL6/BMS1/PWP2/WDR3/RRP9/KRR1/MPHOSPH10/DHX37/RRP7A/DIMT1/IMP3/RCL1/FBL/UTP3/RPS7/UTP11/DDX49/RRP36",39,"Downres_DEq_MS_X1H_vs_X5H"
"R-HSA-73856","R-HSA-73856","RNA Polymerase II Transcription Termination","24/819","68/10955",4.23372537577923e-11,6.41938610102526e-09,5.24759118945268e-09,"THOC2/THOC6/DDX39A/POLDIP3/THOC1/PABPN1/CDC40/ALYREF/CSTF2/THOC5/CPSF7/ZC3H11A/THOC7/SARNP/SNRPD3/RNPS1/SLU7/FYTTD1/SNRPB/SNRPF/SNRPE/U2AF1L4/SRSF4/CHTOP",24,"Downres_DEq_MS_X1H_vs_X5H"
"R-HSA-3000178","R-HSA-3000178","ECM proteoglycans","25/819","76/10955",9.65527145055901e-11,1.30131602994756e-08,1.06377376683352e-08,"HSPG2/COL6A2/FN1/LAMC1/LAMB1/COL6A3/COL6A1/VTN/COMP/COL2A1/ITGB1/MATN3/SERPINE1/LAMA5/AGRN/LAMA3/VCAN/TNC/ITGAV/LUM/ITGB3/ITGA2/ITGB5/FMOD/LAMB2",25,"Downres_DEq_MS_X1H_vs_X5H"
"R-HSA-72165","R-HSA-72165","mRNA Splicing - Minor Pathway","20/819","50/10955",1.30099327931814e-10,1.51649152807622e-08,1.23967112374522e-08,"SF3B1/SNRNP200/SNRNP40/SF3B2/PRPF6/DDX23/PRPF8/POLR2A/SF3B3/SF3B6/SNRPD1/YBX1/SNRPD2/SNRPD3/POLR2K/POLR2L/SNRPB/SNRPF/SNRPE/TXNL4A",20,"Downres_DEq_MS_X1H_vs_X5H"
