"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"hsa04610","hsa04610","Complement and coagulation cascades","33/245","86/8779",1.04718425449359e-29,2.75409458931814e-27,2.48017323432692e-27,"2243/718/2244/2266/7448/2162/1191/730/732/5054/722/716/735/5627/2153/7035/462/727/725/2158/3053/5648/717/715/720/5104/2159/721/2/5345/629/5340/5270",33,"Downres_DEq_MS_X1_vs_X1H"
"hsa04512","hsa04512","ECM-receptor interaction","25/245","89/8779",7.07277921166627e-19,9.30070466334115e-17,8.37565959276269e-17,"3339/2335/7057/7448/3915/1311/3912/80144/7060/3911/255743/1292/1293/3909/1280/5649/1291/375790/3685/6385/3655/3672/3913/3690/3673",25,"Downres_DEq_MS_X1_vs_X1H"
"hsa04510","hsa04510","Focal adhesion","29/245","202/8779",2.29505169897724e-13,2.01199532277005e-11,1.81188292024519e-11,"2335/7057/7448/3915/1311/3912/7060/7094/3911/1292/1293/3909/1280/3611/5649/1291/3685/3655/3672/3913/3690/55742/3673/5291/387/1793/4638/4233/29780",29,"Downres_DEq_MS_X1_vs_X1H"
"hsa04979","hsa04979","Cholesterol metabolism","13/245","51/8779",8.41350572674636e-10,5.53188001533573e-08,4.98168102241561e-08,"348/338/335/4035/5360/345/55908/3931/3949/27329/341/949/3990",13,"Downres_DEq_MS_X1_vs_X1H"
"hsa04820","hsa04820","Cytoskeleton in muscle cells","20/245","232/8779",6.99685364620583e-06,0.000358317429344953,0.00032267929398685,"3339/2335/7057/1311/7060/7094/4811/1292/1293/1462/1291/375790/3685/6385/3655/3672/3690/2192/3673/79784",20,"Downres_DEq_MS_X1_vs_X1H"
"hsa05144","hsa05144","Malaria","9/245","50/8779",8.17454211433353e-06,0.000358317429344953,0.00032267929398685,"7057/1311/7060/3040/4035/3043/7040/975/4233",9,"Downres_DEq_MS_X1_vs_X1H"
"hsa05133","hsa05133","Pertussis","10/245","76/8779",4.51120009726642e-05,0.00159838618237758,0.00143941121086634,"718/722/716/727/725/717/715/720/721/387",10,"Downres_DEq_MS_X1_vs_X1H"
"hsa05165","hsa05165","Human papillomavirus infection","23/245","331/8779",4.86201120114854e-05,0.00159838618237758,0.00143941121086634,"2335/7057/7448/3915/1311/3912/7060/3911/4854/1292/1293/3909/1280/5649/1291/3685/3655/3672/3913/3690/3107/3673/5291",23,"Downres_DEq_MS_X1_vs_X1H"
"hsa05150","hsa05150","Staphylococcus aureus infection","11/245","96/8779",6.93960356489989e-05,0.0020279063750763,0.00182621146444734,"718/2266/716/727/5648/717/715/720/721/629/5340",11,"Downres_DEq_MS_X1_vs_X1H"
"hsa05171","hsa05171","Coronavirus disease - COVID-19","18/245","233/8779",8.70609673811234e-05,0.00228970344212355,0.00206197028007924,"2243/718/2244/2266/2162/730/732/716/735/727/5648/717/715/720/6868/721/629/5291",18,"Downres_DEq_MS_X1_vs_X1H"
"hsa04151","hsa04151","PI3K-Akt signaling pathway","23/245","359/8779",0.00016651767762334,0.00398128629226713,0.00358530884834942,"2335/7057/7448/3915/1311/3912/7060/3911/1292/1293/3909/1280/5649/1291/3685/3655/3672/3913/3690/3673/5291/3481/4233",23,"Downres_DEq_MS_X1_vs_X1H"
"hsa05222","hsa05222","Small cell lung cancer","10/245","92/8779",0.000230591401339495,0.00505379487935726,0.00455114607906897,"2335/3915/3912/3911/3909/3685/3655/3913/3673/5291",10,"Downres_DEq_MS_X1_vs_X1H"
"hsa00500","hsa00500","Starch and sucrose metabolism","6/245","36/8779",0.0004284346931885,0.00839987593856424,0.00756442700090836,"5836/5834/5236/276/178/283209",6,"Downres_DEq_MS_X1_vs_X1H"
"hsa00534","hsa00534","Glycosaminoglycan biosynthesis - heparan sulfate / heparin","5/245","24/8779",0.000447141684942583,0.00839987593856424,0.00756442700090836,"2132/2131/9953/26229/11285",5,"Downres_DEq_MS_X1_vs_X1H"
"hsa05146","hsa05146","Amoebiasis","10/245","102/8779",0.000533947081040377,0.00894314235473364,0.00805366031544955,"2335/3915/3912/732/735/3911/7040/3909/3913/5291",10,"Downres_DEq_MS_X1_vs_X1H"
"hsa05205","hsa05205","Proteoglycans in cancer","15/245","203/8779",0.000544069496865925,0.00894314235473364,0.00805366031544955,"3339/2335/7057/7448/4060/7040/3685/6385/3690/3673/5291/387/3481/7078/4233",15,"Downres_DEq_MS_X1_vs_X1H"
"hsa04810","hsa04810","Regulation of actin cytoskeleton","16/245","229/8779",0.000661919298106351,0.0102402809059983,0.00922178588693059,"2335/2934/730/732/735/727/3685/3655/3672/3690/3673/5291/387/79784/1793/4638",16,"Downres_DEq_MS_X1_vs_X1H"
"hsa04145","hsa04145","Phagosome","12/245","152/8779",0.00109344797285604,0.0159764898256189,0.0143874733270532,"718/7057/1311/7060/3685/715/3690/11151/949/3107/3673/9902",12,"Downres_DEq_MS_X1_vs_X1H"
"hsa05100","hsa05100","Bacterial invasion of epithelial cells","8/245","77/8779",0.00131078379137601,0.0181440072174679,0.0163394101418062,"2335/3611/1212/23157/5291/387/1793/4233",8,"Downres_DEq_MS_X1_vs_X1H"
"hsa05322","hsa05322","Systemic lupus erythematosus","11/245","137/8779",0.00152714665658144,0.020081978534046,0.0180846314595171,"718/730/732/716/735/727/717/715/8970/720/721",11,"Downres_DEq_MS_X1_vs_X1H"
"hsa05418","hsa05418","Fluid shear stress and atherosclerosis","11/245","139/8779",0.00171624156619285,0.0214938824718438,0.0193561078893931,"445/2947/2950/652/3162/3685/6385/3690/5291/2944/387",11,"Downres_DEq_MS_X1_vs_X1H"
"hsa04974","hsa04974","Protein digestion and absorption","9/245","103/8779",0.00227025972703843,0.0271399231005049,0.024440595147543,"1803/80781/1292/1293/1306/1280/1357/1291/5547",9,"Downres_DEq_MS_X1_vs_X1H"
"hsa04611","hsa04611","Platelet activation","10/245","124/8779",0.00239796424101374,0.027420199799418,0.0246929956168463,"2243/2244/2266/83706/7094/3690/3673/5291/387/4638",10,"Downres_DEq_MS_X1_vs_X1H"
"hsa04514","hsa04514","Cell adhesion molecules","11/245","157/8779",0.00443330093928349,0.0485815894596482,0.0437496803218765,"1462/1272/3685/6385/4756/3655/5792/3107/1000/80381/1365",11,"Downres_DEq_MS_X1_vs_X1H"
