"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"GO:0030684","GO:0030684","preribosome","40/757","76/19518",2.13529584520855e-36,1.21925392761408e-33,9.57511610588257e-34,"79050/27340/26156/9277/55127/23481/117246/84549/55813/25879/65083/51096/705/9790/23076/51018/10813/79954/65095/84916/55759/8602/92856/51388/10199/10436/10885/23212/10412/57050/54663/25983/84946/51077/55272/8780/88745/4809/83732/345630",40,"Upres_DEq_MS_X3H_vs_X5H"
"GO:0032040","GO:0032040","small-subunit processome","22/757","39/19518",1.81350752756012e-21,5.17756399118416e-19,4.06607477231902e-19,"79050/27340/9277/55127/55813/25879/65083/51096/10813/79954/84916/8602/92856/10199/10436/10885/57050/25983/51077/55272/4809/345630",22,"Upres_DEq_MS_X3H_vs_X5H"
"GO:0030686","GO:0030686","90S preribosome","18/757","29/19518",7.50334949422257e-19,1.42813752040036e-16,1.12155329282064e-16,"79050/27340/26156/55127/23481/55813/65083/51096/9790/65095/84916/55759/8602/92856/10199/10885/55272/88745",18,"Upres_DEq_MS_X3H_vs_X5H"
"GO:0005681","GO:0005681","spliceosomal complex","35/757","197/19518",3.80816228630546e-14,5.43615166370104e-12,4.26915035254243e-12,"55131/6434/6631/84991/9410/29896/4904/1153/84844/22938/27336/5935/79753/5356/3550/4236/10189/10286/10181/27316/6634/51759/8896/4670/55692/3187/3189/2483/199746/84811/4809/58509/54883/10283/51322",35,"Upres_DEq_MS_X3H_vs_X5H"
"GO:0098687","GO:0098687","chromosomal region","48/757","390/19518",1.45073899932163e-12,1.6567439372253e-10,1.30108381833898e-10,"4174/4171/10051/4175/64151/4172/4173/4176/5111/7153/55226/1786/55920/10728/8359/147841/8520/10189/5928/6599/51490/54820/54108/51759/25983/55183/80335/8563/6601/115426/9918/4085/6672/54107/3014/5424/11177/64769/11016/5515/983/23157/5347/55274/51652/80145/57405/2146",48,"Upres_DEq_MS_X3H_vs_X5H"
"GO:0022625","GO:0022625","cytosolic large ribosomal subunit","18/757","58/19518",3.38536625297218e-12,3.00223835771347e-10,2.35773534959155e-10,"6157/9349/6135/6168/4736/285855/6143/6147/6156/6166/6158/6173/6146/51121/6165/6161/25873/51538",18,"Upres_DEq_MS_X3H_vs_X5H"
"GO:0022626","GO:0022626","cytosolic ribosome","23/757","100/19518",3.68050236497273e-12,3.00223835771347e-10,2.35773534959155e-10,"10399/6157/9349/6135/6168/4736/285855/6206/6143/6217/6147/6156/6166/6158/6173/6146/51121/6165/6227/6161/6193/25873/51538",23,"Upres_DEq_MS_X3H_vs_X5H"
"GO:0035770","GO:0035770","ribonucleoprotein granule","35/757","271/19518",4.413758648247e-10,3.1503202351863e-08,2.47402787388582e-08,"4076/8662/84324/2926/23367/84271/1654/4904/9908/1153/6780/9898/10146/55794/5685/22868/6606/11030/6158/10084/10658/55833/1981/23185/26995/8826/3182/4848/54915/55095/4849/56478/4154/8994/5563",35,"Upres_DEq_MS_X3H_vs_X5H"
"GO:0030688","GO:0030688","preribosome, small subunit precursor","9/757","15/19518",7.69108223727122e-10,4.87956439720207e-08,3.83204799190355e-08,"79050/27340/117246/705/23076/8602/84946/8780/83732",9,"Upres_DEq_MS_X3H_vs_X5H"
"GO:0005925","GO:0005925","focal adhesion","45/757","422/19518",8.73002170559781e-10,4.98484239389635e-08,3.9147255227207e-08,"3685/3383/8773/4627/9349/6168/4736/3693/7791/1535/6840/3309/3482/8754/4869/10146/6143/6217/55740/966/3315/4267/9656/3159/5817/6156/87/6385/6146/1265/6193/11078/81848/8826/10096/3611/4162/1266/977/6522/1465/2037/1969/55626/8994",45,"Upres_DEq_MS_X3H_vs_X5H"
