"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"GO:0097504","GO:0097504","Gemini of coiled bodies","7/503","12/19518",5.12973712424705e-09,2.13397064368677e-06,1.98169844694597e-06,"25929/8882/11218/54960/50628/79833/22927",7,"Upres_DEq_MS_X1_vs_X1H"
"GO:0031414","GO:0031414","N-terminal protein acetyltransferase complex","6/503","10/19518",5.470507056522e-08,1.13786546775658e-05,1.05667162618083e-05,"80018/80218/80155/79612/51126/8260",6,"Upres_DEq_MS_X1_vs_X1H"
"GO:0032797","GO:0032797","SMN complex","5/503","10/19518",2.52348326831692e-06,0.000349923013206612,0.000324953810341161,"25929/11218/54960/50628/79833",5,"Upres_DEq_MS_X1_vs_X1H"
"GO:1990062","GO:1990062","RPAP3/R2TP/prefoldin-like complex","5/503","12/19518",7.59824576394262e-06,0.000790217559450032,0.000733830577728142,"79657/5202/10471/110599588/55011",5,"Upres_DEq_MS_X1_vs_X1H"
"GO:1904813","GO:1904813","ficolin-1-rich granule lumen","13/503","124/19518",1.92177015410282e-05,0.00159891276821355,0.00148482030853839,"2821/210/327/823/4048/4860/1476/51719/10450/3417/11333/28988/4831",13,"Upres_DEq_MS_X1_vs_X1H"
"GO:0034719","GO:0034719","SMN-Sm protein complex","5/503","18/19518",7.2304921695461e-05,0.00501314123755196,0.00465542215126916,"25929/11218/54960/50628/79833",5,"Upres_DEq_MS_X1_vs_X1H"
"GO:0101031","GO:0101031","chaperone complex","7/503","42/19518",8.93769372939626e-05,0.0053115437020412,0.00493253172735102,"79657/5536/5202/10471/8624/10273/9531",7,"Upres_DEq_MS_X1_vs_X1H"
"GO:0060205","GO:0060205","cytoplasmic vesicle lumen","20/503","325/19518",0.000317042632001853,0.0158613268612208,0.0147295216550305,"30/9588/2821/210/9798/23593/55313/4860/1476/51719/10450/3417/25801/2171/28988/1992/4831/374354/29108/100",20,"Upres_DEq_MS_X1_vs_X1H"
"GO:0031983","GO:0031983","vesicle lumen","20/503","327/19518",0.000343153706132182,0.0158613268612208,0.0147295216550305,"30/9588/2821/210/9798/23593/55313/4860/1476/51719/10450/3417/25801/2171/28988/1992/4831/374354/29108/100",20,"Upres_DEq_MS_X1_vs_X1H"
"GO:0034774","GO:0034774","secretory granule lumen","19/503","322/19518",0.000739336830185326,0.0307564121357096,0.0285617491240015,"30/9588/2821/210/9798/23593/55313/4860/1476/51719/10450/3417/25801/2171/28988/1992/4831/374354/29108",19,"Upres_DEq_MS_X1_vs_X1H"
"GO:0030496","GO:0030496","midbody","14/503","203/19518",0.000823207869187712,0.0311322248710989,0.0289107452623819,"10726/9798/2664/57026/9101/57448/22933/6867/51652/84936/9525/1060/25978/11104",14,"Upres_DEq_MS_X1_vs_X1H"
"GO:0036464","GO:0036464","cytoplasmic ribonucleoprotein granule","16/503","253/19518",0.00091946322380801,0.031874725092011,0.0296002634331175,"55308/131405/8878/27257/9898/7706/55337/253943/6311/348262/1992/9698/129563/4137/9470/22927",16,"Upres_DEq_MS_X1_vs_X1H"
"GO:0101002","GO:0101002","ficolin-1-rich granule","13/503","185/19518",0.00105216463839213,0.0336692684285482,0.0312667548412884,"2821/210/327/823/4048/4860/1476/51719/10450/3417/11333/28988/4831",13,"Upres_DEq_MS_X1_vs_X1H"
"GO:0010494","GO:0010494","cytoplasmic stress granule","8/503","85/19518",0.00155936083201497,0.0459641672002831,0.042684335431437,"55308/9898/7706/253943/6311/348262/9698/22927",8,"Upres_DEq_MS_X1_vs_X1H"
"GO:0005844","GO:0005844","polysome","7/503","67/19518",0.00165736179808713,0.0459641672002831,0.042684335431437,"4733/6234/6311/7411/129563/51389/689",7,"Upres_DEq_MS_X1_vs_X1H"
"GO:0035770","GO:0035770","ribonucleoprotein granule","16/503","271/19518",0.00187377095179307,0.0487180447466197,0.0452417065334247,"55308/131405/8878/27257/9898/7706/55337/253943/6311/348262/1992/9698/129563/4137/9470/22927",16,"Upres_DEq_MS_X1_vs_X1H"
